ID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,weight,height,bats,throws,salary
2012hernali01,1,ATL,NL,1,1,18,0,0,0,1,93,40,17,5,8,19,0.331,4.94,4.0,0,0.0,0,136.0,8,17,5.0,2.0,3.0,245.0,74.0,R,R,750000.0
2012hernali01,2,MIL,NL,3,0,26,0,0,0,0,109,44,31,10,8,29,0.306,7.68,0.0,2,1.0,0,156.0,9,31,2.0,1.0,5.0,245.0,74.0,R,R,750000.0
2012herndda01,1,PHI,NL,0,1,5,0,0,0,0,23,10,4,1,1,8,0.333,4.7,0.0,0,0.0,0,33.0,2,4,2.0,0.0,1.0,200.0,77.0,R,R,495000.0
2012herreke01,1,KCA,AL,4,3,76,0,0,0,3,253,79,22,4,21,77,0.25,2.35,6.0,3,2.0,1,344.0,10,24,5.0,0.0,8.0,220.0,70.0,R,R,480650.0
2012hillri01,1,BOS,AL,1,0,25,0,0,0,0,59,17,4,0,11,21,0.236,1.83,1.0,0,0.0,0,83.0,3,4,0.0,0.0,3.0,221.0,77.0,L,L,725000.0
2012hochelu01,1,KCA,AL,8,16,32,32,2,1,0,556,202,118,27,61,144,0.281,5.73,3.0,8,13.0,0,800.0,0,127,4.0,3.0,17.0,225.0,77.0,R,R,3510000.0
2012hollade01,1,TEX,AL,12,7,29,27,0,0,0,526,162,91,32,52,145,0.243,4.67,0.0,1,3.0,0,730.0,1,100,5.0,4.0,9.0,223.0,74.0,B,L,1000000.0
2012hollagr01,1,KCA,AL,7,4,67,0,0,0,16,201,58,22,2,34,91,0.234,2.96,7.0,3,0.0,1,289.0,36,22,4.0,3.0,6.0,210.0,70.0,R,R,497150.0
2012howeljp01,1,TBA,AL,1,0,55,0,0,0,0,151,39,17,7,22,42,0.223,3.04,2.0,1,4.0,0,203.0,10,17,2.0,0.0,5.0,180.0,72.0,L,L,1350000.0
2012hudsoda01,1,ARI,NL,3,2,9,9,0,0,0,136,62,37,9,12,37,0.332,7.35,0.0,2,0.0,0,202.0,0,37,2.0,1.0,6.0,215.0,75.0,R,R,504000.0
2012hudsoti01,1,ATL,NL,16,7,28,28,1,1,0,537,168,72,12,48,102,0.248,3.62,2.0,3,9.0,0,749.0,0,77,10.0,4.0,9.0,175.0,73.0,R,R,9000000.0
2012huffda01,1,CLE,AL,3,1,6,4,0,0,0,80,30,10,5,5,19,0.28,3.38,0.0,0,1.0,0,114.0,0,14,0.0,1.0,1.0,210.0,73.0,B,L,486200.0
2012hugheja02,1,PIT,NL,2,2,66,0,0,0,2,227,65,24,7,22,50,0.226,2.85,4.0,5,5.0,0,316.0,20,30,1.0,0.0,10.0,240.0,79.0,R,R,481000.0
2012hugheph01,1,NYA,AL,16,13,32,32,1,0,0,574,196,89,35,46,165,0.259,4.19,0.0,3,6.0,0,815.0,0,101,1.0,4.0,10.0,240.0,77.0,R,R,3200000.0
2012humbeph01,1,CHA,AL,5,5,26,16,1,1,0,306,113,73,23,44,85,0.276,6.44,1.0,9,4.0,0,462.0,6,74,1.0,4.0,6.0,215.0,75.0,R,R,530000.0
2012hunteto02,1,BAL,AL,7,8,33,20,0,0,0,401,161,81,32,27,77,0.302,5.45,2.0,0,4.0,1,573.0,5,85,3.0,6.0,21.0,250.0,75.0,R,R,493500.0
2012isrinja01,1,LAA,AL,3,2,50,0,0,0,0,137,44,21,7,19,31,0.251,4.14,3.0,3,0.0,0,198.0,17,22,1.0,3.0,2.0,235.0,75.0,R,R,650000.0
2012iwakuhi01,1,SEA,AL,9,5,30,16,0,0,2,376,117,44,17,43,101,0.248,3.16,3.0,5,3.0,0,519.0,6,49,1.0,1.0,19.0,210.0,75.0,R,R,1500000.0
2012jacksed01,1,WAS,NL,10,11,31,31,1,0,0,569,173,85,23,58,168,0.243,4.03,5.0,3,2.0,0,790.0,0,90,9.0,8.0,11.0,215.0,74.0,R,R,10957715.0
2012janseke01,1,LAN,NL,5,3,65,0,0,0,25,195,33,17,6,22,99,0.146,2.35,1.0,3,3.0,0,252.0,40,18,0.0,1.0,1.0,265.0,77.0,B,R,491000.0
2012janssca01,1,TOR,AL,1,1,62,0,0,0,22,191,44,18,7,11,67,0.195,2.54,1.0,2,3.0,1,242.0,47,18,1.0,1.0,3.0,210.0,76.0,R,R,2000000.0
2012jepseke01,1,LAA,AL,3,2,49,0,0,0,2,134,39,15,3,12,38,0.244,3.02,1.0,1,2.0,0,178.0,11,17,3.0,1.0,6.0,235.0,75.0,R,R,501000.0
2012jimenub01,1,CLE,AL,9,17,31,31,0,0,0,530,190,106,25,95,143,0.273,5.4,3.0,16,8.0,1,805.0,0,116,2.0,3.0,11.0,221.0,77.0,R,R,4200000.0
2012johnsji04,1,BAL,AL,2,1,71,0,0,0,51,206,55,19,3,15,41,0.22,2.49,1.0,1,3.0,0,269.0,63,21,1.0,0.0,8.0,250.0,78.0,R,R,2625000.0
2012johnsjo09,1,MIA,NL,8,14,31,31,0,0,0,574,180,81,14,65,165,0.252,3.81,7.0,5,4.0,0,798.0,0,84,8.0,8.0,16.0,250.0,79.0,L,R,13750000.0
2012jonesna01,1,CHA,AL,8,0,65,0,0,0,0,215,67,19,4,32,65,0.256,2.39,3.0,5,1.0,0,301.0,11,19,2.0,4.0,11.0,230.0,77.0,R,R,480000.0
2012jurrjja01,1,ATL,NL,3,4,11,10,0,0,0,145,72,37,8,18,19,0.35,6.89,0.0,1,1.0,0,227.0,1,40,2.0,0.0,5.0,200.0,73.0,R,R,5500000.0
2012karstje01,1,PIT,NL,5,4,19,15,0,0,0,272,89,40,8,15,66,0.256,3.97,0.0,3,1.0,1,372.0,0,41,7.0,1.0,6.0,185.0,75.0,R,R,3100000.0
2012kendrky01,1,PHI,NL,11,12,37,25,1,1,0,478,154,69,20,49,116,0.254,3.9,4.0,1,7.0,0,674.0,2,76,8.0,4.0,12.0,220.0,75.0,R,R,3585000.0
2012kenneia01,1,ARI,NL,15,12,33,33,1,0,0,625,216,93,28,55,187,0.266,4.02,4.0,5,14.0,4,899.0,0,101,13.0,5.0,9.0,210.0,72.0,R,R,519500.0
2012kershcl01,1,LAN,NL,14,9,33,33,2,2,0,683,170,64,16,63,229,0.21,2.53,5.0,6,5.0,2,901.0,0,70,18.0,4.0,17.0,225.0,76.0,L,L,7750000.0
2012kimbrcr01,1,ATL,NL,3,1,63,0,0,0,42,188,27,7,3,14,116,0.126,1.01,0.0,5,2.0,0,231.0,56,7,0.0,0.0,3.0,215.0,71.0,R,R,590000.0
2012kintzbr01,1,MIL,NL,3,0,14,0,0,0,0,50,18,7,1,7,14,0.277,3.78,1.0,1,0.0,0,72.0,1,7,0.0,0.0,2.0,200.0,70.0,R,R,481000.0
2012kontoge01,1,SFN,NL,2,1,44,0,0,0,0,131,34,12,3,12,44,0.209,2.47,0.0,1,0.0,0,177.0,9,15,0.0,2.0,3.0,225.0,75.0,R,R,481350.0
2012kurodhi01,1,NYA,AL,16,11,33,33,3,2,0,659,205,81,25,51,167,0.249,3.32,2.0,13,8.0,0,891.0,0,86,7.0,3.0,23.0,205.0,73.0,R,R,10000000.0
2012latosma01,1,CIN,NL,14,4,33,33,2,0,0,628,179,81,25,64,185,0.23,3.48,9.0,3,4.0,1,858.0,0,87,9.0,3.0,16.0,245.0,78.0,R,R,550000.0
2012leagubr01,1,SEA,AL,0,5,46,0,0,0,9,134,48,18,1,19,27,0.281,3.63,3.0,3,0.0,0,193.0,24,20,3.0,0.0,5.0,200.0,74.0,R,R,5000000.0
2012leagubr01,2,LAN,NL,2,1,28,0,0,0,6,82,17,7,0,14,27,0.183,2.3,4.0,1,1.0,0,108.0,15,7,0.0,0.0,4.0,200.0,74.0,R,R,5000000.0
2012leakemi01,1,CIN,NL,8,9,30,30,2,0,0,537,201,91,26,41,116,0.287,4.58,3.0,3,3.0,0,757.0,0,97,6.0,7.0,16.0,165.0,70.0,R,R,507500.0
2012lecursa01,1,CIN,NL,3,3,48,0,0,0,0,172,46,20,3,23,61,0.221,3.14,2.0,2,1.0,0,237.0,12,22,4.0,1.0,6.0,210.0,72.0,R,R,487500.0
2012leecl02,1,PHI,NL,6,9,30,30,0,0,0,633,207,74,26,28,207,0.255,3.16,0.0,4,0.0,0,847.0,0,79,3.0,4.0,21.0,205.0,75.0,L,L,21500000.0
2012lerouch01,1,PIT,NL,0,0,10,0,0,0,0,34,11,7,1,2,12,0.25,5.56,0.0,1,1.0,0,48.0,3,9,1.0,0.0,1.0,225.0,78.0,L,R,486000.0
2012lestejo01,1,BOS,AL,9,14,33,33,3,0,0,616,216,110,25,68,166,0.273,4.82,2.0,6,4.0,0,876.0,0,117,5.0,7.0,27.0,249.0,76.0,L,L,7625000.0
2012lewisco01,1,TEX,AL,6,6,16,16,2,0,0,315,99,40,16,14,93,0.245,3.43,0.0,2,6.0,0,427.0,0,48,1.0,2.0,5.0,240.0,76.0,R,R,4000000.0
2012lidgebr01,1,WAS,NL,0,1,11,0,0,0,2,28,12,10,1,11,10,0.308,9.64,5.0,0,0.0,0,51.0,4,10,1.0,0.0,0.0,210.0,77.0,R,R,1000000.0
2012lillyte01,1,LAN,NL,5,1,8,8,0,0,0,146,36,17,3,19,31,0.203,3.14,1.0,3,2.0,0,202.0,0,23,2.0,2.0,3.0,195.0,72.0,L,L,11666666.0
2012linceti01,1,SFN,NL,10,15,33,33,0,0,0,558,183,107,23,90,190,0.257,5.18,3.0,17,4.0,2,825.0,0,111,11.0,6.0,8.0,170.0,71.0,L,R,18250000.0
2012lindbjo01,1,LAN,NL,2,2,48,0,0,0,0,143,42,16,9,18,43,0.241,3.02,0.0,1,3.0,0,197.0,12,16,2.0,0.0,5.0,240.0,76.0,R,R,483000.0
2012lindbjo01,2,PHI,NL,1,3,26,0,0,0,1,70,19,12,4,17,27,0.213,4.63,2.0,1,1.0,0,107.0,6,15,0.0,0.0,0.0,240.0,76.0,R,R,483000.0
2012lindsma01,1,BAL,AL,1,0,34,0,0,0,0,109,35,11,2,12,30,0.254,2.72,2.0,1,4.0,1,155.0,3,14,0.0,1.0,3.0,215.0,75.0,R,R,3600000.0
2012lindsma01,2,ARI,NL,0,0,12,0,0,0,0,32,10,3,0,2,10,0.238,2.53,0.0,0,1.0,0,45.0,3,3,0.0,0.0,1.0,215.0,75.0,R,R,3600000.0
2012liriafr01,1,MIN,AL,3,10,22,17,0,0,0,300,89,59,12,55,109,0.239,5.31,4.0,6,4.0,1,440.0,2,63,2.0,7.0,7.0,220.0,75.0,L,L,5500000.0
2012liriafr01,2,CHA,AL,3,2,12,11,0,0,0,170,54,34,7,32,58,0.251,5.4,1.0,5,3.0,0,253.0,0,34,2.0,1.0,4.0,220.0,75.0,L,L,5500000.0
2012loeka01,1,MIL,NL,6,5,70,0,0,0,2,205,78,35,9,20,55,0.284,4.61,3.0,4,3.0,0,303.0,20,41,5.0,0.0,5.0,245.0,80.0,R,R,2175000.0
2012loganbo02,1,NYA,AL,7,2,80,0,0,0,1,166,48,23,6,28,68,0.234,3.74,6.0,3,2.0,0,239.0,8,23,1.0,3.0,1.0,215.0,77.0,R,L,1875000.0
2012lohseky01,1,SLN,NL,16,3,33,33,0,0,0,633,192,67,19,38,143,0.239,2.86,1.0,1,4.0,0,864.0,0,74,11.0,7.0,12.0,215.0,74.0,R,R,12187500.0
2012lopezja02,1,SFN,NL,3,0,70,0,0,0,7,108,37,10,1,14,28,0.27,2.5,3.0,2,0.0,0,153.0,19,13,1.0,1.0,9.0,220.0,76.0,L,L,4250000.0
2012lopezwi01,1,HOU,NL,6,3,64,0,0,0,10,199,61,16,4,8,54,0.25,2.17,2.0,1,2.0,0,260.0,28,18,4.0,2.0,8.0,200.0,72.0,R,R,515500.0
2012lowede01,1,CLE,AL,8,10,21,21,1,1,0,357,156,73,8,45,41,0.321,5.52,3.0,5,3.0,1,542.0,0,79,3.0,5.0,21.0,230.0,78.0,R,R,15000000.0
2012lowede01,2,NYA,AL,1,1,17,0,0,0,1,71,24,8,2,6,14,0.261,3.04,2.0,2,0.0,0,98.0,10,9,0.0,0.0,2.0,230.0,78.0,R,R,15000000.0
2012lowema01,1,TEX,AL,0,2,36,0,0,0,0,118,35,15,5,13,28,0.24,3.43,0.0,4,0.0,2,162.0,12,15,0.0,3.0,2.0,210.0,75.0,L,R,1700000.0
2012luebkco01,1,SDN,NL,3,1,5,5,0,0,0,93,28,9,1,8,23,0.233,2.61,0.0,0,0.0,0,130.0,0,10,2.0,0.0,1.0,210.0,76.0,R,L,497800.0
2012luetglu01,1,SEA,AL,2,2,63,0,0,0,2,122,37,18,3,24,38,0.248,3.98,6.0,5,1.0,0,178.0,16,20,1.0,3.0,5.0,205.0,76.0,L,L,480000.0
2012lynnla01,1,SLN,NL,18,7,35,29,0,0,0,528,168,74,16,64,180,0.253,3.78,3.0,3,10.0,0,744.0,2,76,4.0,3.0,16.0,270.0,77.0,B,R,482000.0
2012lyonbr01,1,HOU,NL,0,2,37,0,0,0,0,108,37,13,3,11,35,0.262,3.25,2.0,5,2.0,0,154.0,11,13,0.0,0.0,1.0,200.0,73.0,R,R,5500000.0
2012lyonbr01,2,TOR,AL,4,0,30,0,0,0,1,75,19,8,2,9,28,0.207,2.88,1.0,1,1.0,0,104.0,10,8,1.0,1.0,0.0,200.0,73.0,R,R,5500000.0
2012macdomi01,1,LAN,NL,0,0,7,0,0,0,0,17,9,5,0,6,4,0.346,7.94,0.0,0,0.0,0,32.0,1,5,0.0,0.0,0.0,180.0,76.0,B,R,650000.0
2012maholpa01,1,CHN,NL,9,6,21,20,0,0,0,361,115,50,12,34,81,0.256,3.74,2.0,4,10.0,0,503.0,0,51,5.0,4.0,15.0,245.0,74.0,L,L,4250000.0
2012maholpa01,2,ATL,NL,4,5,11,11,1,1,0,206,63,27,8,19,59,0.241,3.54,1.0,1,1.0,0,283.0,0,29,2.0,0.0,4.0,245.0,74.0,L,L,4250000.0
2012maiermi01,1,KCA,AL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.333,0.0,0.0,0,0.0,0,3.0,1,0,0.0,0.0,1.0,210.0,75.0,L,R,865000.0
2012malonma02,1,MIN,AL,1,0,9,0,0,0,0,33,17,10,2,1,5,0.347,8.18,0.0,0,1.0,0,52.0,2,10,0.0,1.0,0.0,210.0,76.0,L,L,482500.0
2012marcush01,1,MIL,NL,7,4,21,21,0,0,0,372,116,51,16,41,109,0.245,3.7,2.0,3,4.0,2,527.0,0,57,6.0,2.0,4.0,195.0,72.0,R,R,7725000.0
2012marmoca01,1,CHN,NL,3,3,61,0,0,0,20,166,40,21,4,45,72,0.2,3.42,0.0,2,2.0,0,247.0,47,24,0.0,0.0,7.0,235.0,73.0,R,R,7333333.0
2012marshse01,1,CIN,NL,5,5,73,0,0,0,9,183,55,17,3,16,74,0.232,2.51,2.0,1,3.0,1,256.0,22,18,0.0,0.0,1.0,225.0,79.0,L,L,2725000.0
2012martelu01,1,DET,AL,1,0,13,0,0,0,0,67,19,7,4,9,19,0.229,2.82,0.0,1,1.0,0,93.0,4,7,0.0,0.0,3.0,200.0,71.0,R,R,480000.0
2012marticr01,1,ATL,NL,5,4,54,0,0,0,1,221,80,32,6,19,65,0.277,3.91,4.0,2,0.0,1,313.0,26,33,3.0,2.0,9.0,185.0,73.0,R,R,491250.0
2012masteju01,1,CLE,AL,11,15,34,34,1,0,0,619,212,113,18,88,159,0.269,4.93,1.0,14,13.0,0,906.0,0,122,6.0,11.0,26.0,260.0,78.0,R,R,3825000.0
2012mathejo02,1,CHN,NL,0,0,1,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0,0.0,0,2.0,1,0,0.0,0.0,0.0,215.0,76.0,R,R,490000.0
2012mathije01,1,TOR,AL,0,0,2,0,0,0,0,6,4,2,0,1,0,0.4,9.0,0.0,0,0.0,0,11.0,2,2,0.0,0.0,0.0,205.0,72.0,R,R,1500000.0
2012matsuda01,1,BOS,AL,1,7,11,11,0,0,0,137,58,42,11,20,41,0.307,8.28,0.0,3,3.0,0,215.0,0,43,0.0,3.0,1.0,205.0,72.0,R,R,10333333.0
2012matthry01,1,WAS,NL,5,3,66,0,0,0,0,199,57,21,8,19,41,0.241,2.85,5.0,3,3.0,0,265.0,11,22,2.0,4.0,12.0,220.0,75.0,R,R,481000.0
2012matusbr01,1,BAL,AL,6,10,34,16,0,0,0,294,112,53,15,41,81,0.284,4.87,4.0,0,0.0,0,441.0,2,61,2.0,3.0,9.0,190.0,77.0,L,L,1450000.0
2012mccarbr01,1,OAK,AL,8,6,18,18,0,0,0,333,115,40,10,24,73,0.267,3.24,2.0,0,6.0,0,469.0,0,44,5.0,4.0,8.0,225.0,80.0,R,R,4275000.0
2012mccleky01,1,SLN,NL,0,1,16,0,0,0,0,56,16,11,2,9,11,0.222,5.3,0.0,1,2.0,0,83.0,6,11,0.0,0.0,1.0,215.0,74.0,R,R,2500000.0
2012mcdonda02,1,BOS,AL,0,1,1,0,0,0,0,3,2,3,1,2,0,0.5,27.0,0.0,0,0.0,0,6.0,1,3,0.0,0.0,0.0,205.0,71.0,R,R,506500.0
2012mcdonja03,1,PIT,NL,12,8,30,29,1,0,0,513,147,80,21,69,151,0.233,4.21,6.0,3,4.0,0,713.0,0,85,5.0,4.0,15.0,205.0,77.0,L,R,502500.0
2012mcgeeja01,1,TBA,AL,5,2,69,0,0,0,0,166,33,12,3,11,73,0.168,1.95,4.0,3,1.0,0,212.0,13,13,0.0,2.0,3.0,229.0,76.0,L,L,484200.0
2012medlekr01,1,ATL,NL,10,1,50,12,2,1,1,414,103,24,6,23,120,0.208,1.57,0.0,3,0.0,0,520.0,7,26,1.0,0.0,13.0,190.0,70.0,B,R,490000.0
2012meekev01,1,PIT,NL,0,0,12,0,0,0,0,36,14,9,1,6,8,0.286,6.75,0.0,1,1.0,0,57.0,5,9,1.0,0.0,0.0,215.0,72.0,R,R,875000.0
2012melanma01,1,BOS,AL,0,2,41,0,0,0,1,135,45,31,8,12,41,0.256,6.2,1.0,2,3.0,0,194.0,17,31,1.0,2.0,1.0,215.0,73.0,R,R,521000.0
2012mendolu01,1,KCA,AL,8,10,30,25,0,0,0,498,176,78,15,59,104,0.278,4.23,3.0,6,11.0,2,709.0,0,84,2.0,5.0,22.0,245.0,75.0,R,R,488925.0
2012mijarjo01,1,KCA,AL,2,2,51,0,0,0,0,116,36,11,3,13,37,0.248,2.56,1.0,1,4.0,0,168.0,8,13,3.0,3.0,1.0,265.0,71.0,L,L,925000.0
2012mijarjo01,2,SFN,NL,1,0,27,0,0,0,0,53,14,5,0,8,20,0.215,2.55,2.0,2,0.0,0,74.0,3,5,1.0,0.0,1.0,265.0,71.0,L,L,925000.0
2012mileywa01,1,ARI,NL,16,11,32,29,0,0,0,584,193,72,14,37,144,0.255,3.33,0.0,6,2.0,1,807.0,0,79,8.0,3.0,15.0,220.0,74.0,L,L,481000.0
2012millean01,1,BOS,AL,3,2,53,0,0,0,0,121,28,15,3,20,51,0.194,3.35,1.0,1,2.0,0,169.0,4,15,0.0,3.0,1.0,200.0,79.0,L,L,1040000.0
2012millwke01,1,SEA,AL,6,12,28,28,1,1,0,483,168,76,13,56,107,0.271,4.25,3.0,5,3.0,0,689.0,0,86,6.0,4.0,20.0,230.0,76.0,R,R,1000000.0
2012milonto01,1,OAK,AL,13,10,31,31,1,0,0,570,207,79,24,36,137,0.278,3.74,2.0,2,4.0,0,791.0,0,90,3.0,3.0,19.0,215.0,72.0,L,L,480000.0
2012minormi01,1,ATL,NL,11,10,30,30,0,0,0,538,151,82,26,56,145,0.232,4.12,7.0,3,5.0,0,728.0,0,88,8.0,8.0,17.0,210.0,76.0,R,L,482500.0
2012moorema02,1,TBA,AL,11,11,31,31,0,0,0,532,158,75,18,81,175,0.238,3.81,5.0,8,7.0,1,759.0,0,85,3.0,4.0,17.0,210.0,75.0,L,L,1100000.0
2012moralfr01,1,BOS,AL,3,4,37,9,0,0,1,229,64,32,11,30,76,0.224,3.77,3.0,3,6.0,5,325.0,5,38,0.0,3.0,5.0,210.0,73.0,L,L,850000.0
2012morrobr01,1,TOR,AL,10,7,21,21,3,3,0,374,98,41,12,41,108,0.214,2.96,0.0,3,2.0,0,504.0,0,45,1.0,3.0,8.0,207.0,75.0,R,R,4000000.0
2012mortoch02,1,PIT,NL,2,6,9,9,0,0,0,151,62,26,5,11,25,0.305,4.65,1.0,4,2.0,0,223.0,0,30,5.0,2.0,7.0,215.0,77.0,R,R,2445000.0
2012moseldu01,1,SDN,NL,0,0,1,1,0,0,0,15,5,5,1,2,4,0.263,9.0,0.0,0,0.0,0,22.0,0,5,0.0,1.0,0.0,215.0,76.0,R,R,2012500.0
2012motagu01,1,SFN,NL,0,1,26,0,0,0,0,62,24,12,3,8,24,0.3,5.23,0.0,0,2.0,0,91.0,4,13,0.0,1.0,1.0,240.0,78.0,R,R,1000000.0
2012motteja01,1,SLN,NL,4,5,67,0,0,0,42,216,49,22,9,17,86,0.191,2.75,1.0,0,2.0,0,279.0,58,23,2.0,1.0,4.0,205.0,72.0,R,R,1950000.0
2012moyerja01,1,COL,NL,2,5,10,10,0,0,0,161,75,34,11,18,36,0.328,5.7,2.0,0,2.0,0,254.0,0,40,4.0,1.0,9.0,170.0,72.0,L,L,1100000.0
2012mujiced01,1,MIA,NL,0,3,41,0,0,0,2,117,36,19,6,9,26,0.24,4.38,2.0,0,1.0,0,161.0,14,21,0.0,1.0,5.0,220.0,75.0,R,R,1625000.0
2012mujiced01,2,SLN,NL,0,0,29,0,0,0,0,79,20,3,1,3,21,0.215,1.03,1.0,1,0.0,0,97.0,2,3,1.0,0.0,3.0,220.0,75.0,R,R,1625000.0
2012myersbr01,1,HOU,NL,0,4,35,0,0,0,19,92,35,12,4,6,20,0.285,3.52,1.0,1,2.0,0,134.0,29,17,1.0,2.0,3.0,240.0,76.0,R,R,12000000.0
2012myersbr01,2,CHA,AL,3,4,35,0,0,0,0,104,30,12,4,9,21,0.238,3.12,1.0,1,1.0,0,138.0,12,13,1.0,1.0,3.0,240.0,76.0,R,R,12000000.0
2012narvech01,1,MIL,NL,1,1,2,2,0,0,0,27,10,7,2,4,5,0.294,7.0,0.0,0,0.0,0,41.0,0,8,1.0,2.0,1.0,205.0,75.0,L,L,500000.0
2012nathajo01,1,TEX,AL,3,5,66,0,0,0,37,193,55,20,7,13,78,0.231,2.8,1.0,5,2.0,0,257.0,62,23,1.0,3.0,6.0,230.0,76.0,R,R,7000000.0
2012nicasju01,1,COL,NL,2,3,11,11,0,0,0,174,72,34,7,22,54,0.313,5.28,1.0,4,1.0,0,257.0,0,37,3.0,1.0,5.0,250.0,76.0,R,R,480000.0
2012niemaje01,1,TBA,AL,2,3,8,8,0,0,0,114,30,13,2,12,34,0.213,3.08,0.0,2,2.0,0,156.0,0,17,0.0,1.0,4.0,285.0,81.0,R,R,2750000.0
2012niesejo01,1,NYN,NL,13,9,30,30,0,0,0,571,174,72,22,49,155,0.241,3.4,2.0,6,4.0,0,788.0,0,77,8.0,4.0,16.0,215.0,75.0,L,L,519550.0
2012noesihe01,1,SEA,AL,2,12,22,18,0,0,0,320,107,69,21,39,68,0.266,5.82,1.0,1,2.0,2,453.0,4,71,3.0,7.0,9.0,220.0,76.0,R,R,488000.0
2012nolasri01,1,MIA,NL,12,13,31,31,3,2,0,573,214,95,18,47,125,0.285,4.48,9.0,8,8.0,1,832.0,0,100,19.0,6.0,21.0,235.0,74.0,R,R,9000000.0
2012norbejo01,1,OAK,AL,4,1,39,0,0,0,1,156,37,16,5,22,46,0.2,2.77,2.0,1,1.0,1,212.0,8,17,1.0,3.0,1.0,195.0,72.0,L,L,482500.0
2012norribu01,1,HOU,NL,7,13,29,29,0,0,0,505,165,87,23,66,165,0.254,4.65,2.0,8,8.0,0,733.0,0,90,7.0,2.0,6.0,215.0,72.0,R,R,511000.0
2012novaiv01,1,NYA,AL,12,8,28,28,0,0,0,511,194,95,28,56,153,0.288,5.02,3.0,6,10.0,2,748.0,0,100,3.0,6.0,19.0,250.0,77.0,R,R,527200.0
2012odayda01,1,BAL,AL,7,1,69,0,0,0,0,201,49,17,6,14,69,0.202,2.28,2.0,0,3.0,0,263.0,10,17,3.0,1.0,5.0,220.0,76.0,R,R,1350000.0
2012oflaher01,1,ATL,NL,3,0,64,0,0,0,0,172,47,11,3,19,46,0.229,1.73,2.0,1,2.0,0,230.0,7,14,3.0,1.0,11.0,210.0,74.0,L,L,2490000.0
2012ogandal01,1,TEX,AL,2,0,58,1,0,0,3,198,49,24,9,17,66,0.203,3.27,1.0,5,2.0,0,263.0,11,26,0.0,3.0,4.0,200.0,76.0,R,R,497600.0
2012ohmanwi01,1,CHA,AL,0,2,32,0,0,0,0,80,23,19,6,5,13,0.228,6.41,0.0,0,6.0,1,112.0,9,19,0.0,0.0,4.0,225.0,74.0,L,L,2500000.0
2012oliveda02,1,TOR,AL,3,4,62,0,0,0,2,170,43,13,3,15,52,0.214,2.06,0.0,3,4.0,0,221.0,11,13,1.0,0.0,6.0,250.0,75.0,R,L,4000000.0
2012ondrulo01,1,CIN,NL,5,2,63,0,0,0,2,164,51,21,8,31,39,0.246,3.46,4.0,5,3.0,0,243.0,20,23,1.0,1.0,7.0,230.0,80.0,R,R,492500.0
2012oteroda01,1,SFN,NL,0,0,12,0,0,0,0,37,19,8,0,2,8,0.358,5.84,1.0,1,2.0,0,57.0,4,11,0.0,0.0,2.0,205.0,75.0,R,R,480000.0
2012outmajo01,1,COL,NL,1,3,27,7,0,0,0,122,47,37,7,20,40,0.29,8.19,0.0,5,0.0,0,185.0,3,37,2.0,1.0,2.0,205.0,73.0,L,L,482000.0
2012owingmi01,1,SDN,NL,0,2,6,0,0,0,0,29,8,3,1,5,7,0.229,2.79,0.0,0,1.0,0,41.0,3,4,0.0,0.0,2.0,220.0,77.0,R,R,500000.0
2012padilvi01,1,BOS,AL,4,1,56,0,0,0,1,150,59,25,7,15,51,0.298,4.5,3.0,0,3.0,0,218.0,10,26,1.0,1.0,8.0,230.0,72.0,R,R,1500000.0
2012papeljo01,1,PHI,NL,5,6,70,0,0,0,38,210,56,19,8,18,92,0.216,2.44,1.0,0,4.0,0,284.0,64,22,3.0,0.0,3.0,230.0,77.0,R,R,11000058.0
2012parnebo01,1,NYN,NL,5,4,74,0,0,0,7,206,65,19,4,20,61,0.249,2.49,2.0,1,1.0,0,288.0,23,24,4.0,2.0,9.0,205.0,75.0,R,R,504000.0
2012parrama01,1,MIL,NL,2,3,62,0,0,0,0,176,62,33,3,35,61,0.265,5.06,2.0,6,3.0,0,273.0,8,39,0.0,1.0,6.0,215.0,75.0,L,L,1200000.0
2012paterjo01,1,ARI,NL,0,0,6,0,0,0,0,8,15,11,2,3,0,0.652,37.13,0.0,0,0.0,0,26.0,0,11,0.0,0.0,0.0,190.0,72.0,R,L,487500.0
2012pattotr01,1,BAL,AL,1,0,54,0,0,0,0,167,45,15,5,12,49,0.215,2.43,2.0,1,2.0,0,224.0,12,15,0.0,1.0,4.0,180.0,73.0,B,L,483500.0
2012paulife01,1,KCA,AL,3,1,7,7,0,0,0,113,31,7,3,15,39,0.223,1.67,0.0,1,0.0,0,156.0,0,8,1.0,1.0,1.0,270.0,75.0,R,R,1900000.0
2012pavanca01,1,MIN,AL,2,5,11,11,0,0,0,189,80,42,9,8,33,0.313,6.0,2.0,0,2.0,0,268.0,0,46,1.0,1.0,10.0,265.0,77.0,R,R,9000000.0
2012peavyja01,1,CHA,AL,11,12,32,32,4,1,0,657,191,82,27,49,194,0.234,3.37,1.0,3,10.0,2,882.0,0,88,1.0,6.0,14.0,195.0,73.0,R,R,17000000.0
