,playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
44302,danisty01,2016,1,CHA,AL,0,0,3,0,0,0,0,5,6,2,0,3,0,0.667,10.8,1.0,0,0.0,0,12.0,2,2,0.0,0.0,0.0
44303,danksjo01,2016,1,CHA,AL,0,4,4,4,0,0,0,67,28,18,5,11,16,0.322,7.25,0.0,1,0.0,0,100.0,0,20,0.0,2.0,4.0
44304,darviyu01,2016,1,TEX,AL,7,5,17,17,0,0,0,301,81,38,12,31,132,0.214,3.41,1.0,6,3.0,0,416.0,0,43,0.0,4.0,3.0
44305,davieza01,2016,1,MIL,NL,11,7,28,28,0,0,0,490,166,72,20,38,135,0.263,3.97,0.0,3,6.0,0,682.0,0,79,3.0,4.0,11.0
44306,daviswa01,2016,1,KCA,AL,2,1,45,0,0,0,27,130,33,9,0,16,47,0.21,1.87,0.0,4,3.0,0,176.0,40,9,0.0,0.0,4.0
44307,daytogr01,2016,1,LAN,NL,0,1,25,0,0,0,0,79,14,6,4,6,39,0.149,2.05,0.0,0,1.0,0,101.0,0,7,0.0,0.0,0.0
44308,deanpa02,2016,1,MIN,AL,1,6,19,9,0,0,0,202,88,47,13,23,50,0.321,6.28,1.0,1,0.0,0,300.0,4,47,1.0,2.0,11.0
44309,degroja01,2016,1,NYN,NL,7,8,24,24,1,1,0,444,142,50,15,36,143,0.255,3.04,0.0,4,3.0,0,604.0,0,53,5.0,3.0,15.0
44310,delabst01,2016,1,CIN,NL,0,0,7,0,0,0,0,24,5,6,1,10,10,0.172,6.75,0.0,1,1.0,0,40.0,0,6,0.0,0.0,0.0
44311,delacjo01,2016,1,ATL,NL,0,7,22,9,0,0,0,188,65,34,10,22,37,0.263,4.88,0.0,0,2.0,0,276.0,2,40,3.0,2.0,3.0
44312,delarjo01,2016,1,COL,NL,8,9,27,24,0,0,0,402,157,82,23,63,108,0.293,5.51,3.0,7,8.0,1,614.0,0,93,4.0,3.0,15.0
44313,delarru01,2016,1,ARI,NL,4,5,13,10,0,0,0,152,43,24,8,20,54,0.219,4.26,1.0,2,4.0,1,222.0,1,26,1.0,1.0,0.0
44314,deleojo03,2016,1,LAN,NL,2,0,4,4,0,0,0,51,19,12,5,7,15,0.288,6.35,1.0,0,3.0,0,80.0,0,17,3.0,1.0,0.0
44315,delgara01,2016,1,ARI,NL,5,2,79,0,0,0,0,225,77,37,8,36,68,0.265,4.44,3.0,7,2.0,0,337.0,14,39,3.0,5.0,4.0
44316,delosab01,2016,1,CIN,NL,0,0,5,0,0,0,0,17,7,7,1,4,2,0.318,11.12,0.0,1,1.0,0,28.0,1,7,0.0,1.0,0.0
44317,dermoma01,2016,1,TOR,AL,0,0,5,0,0,0,0,9,6,4,1,0,5,0.4,12.0,0.0,1,1.0,0,16.0,1,4,0.0,0.0,0.0
44318,desclan01,2016,1,CIN,NL,9,5,20,20,1,1,0,370,120,45,16,30,105,0.259,3.28,2.0,6,4.0,1,507.0,0,51,7.0,3.0,12.0
44319,despaod01,2016,1,BAL,AL,0,2,16,0,0,0,0,82,32,17,3,15,17,0.305,5.6,1.0,0,1.0,1,122.0,5,18,0.0,1.0,7.0
44320,despaod01,2016,2,MIA,NL,0,0,3,0,0,0,0,9,4,3,0,1,0,0.364,9.0,0.0,0,0.0,0,13.0,3,3,0.0,1.0,1.0
44321,detwiro01,2016,1,CLE,AL,0,0,7,0,0,0,0,14,3,3,1,4,3,0.188,5.79,0.0,0,0.0,0,21.0,0,3,0.0,1.0,1.0
44322,detwiro01,2016,2,OAK,AL,2,4,9,7,0,0,0,132,56,30,4,15,23,0.306,6.14,0.0,3,1.0,0,199.0,0,31,0.0,0.0,5.0
44323,devench02,2016,1,HOU,AL,4,4,48,5,0,0,1,325,79,26,4,20,104,0.206,2.16,0.0,2,3.0,0,408.0,16,26,1.0,1.0,10.0
44324,diamosc01,2016,1,TOR,AL,0,0,1,0,0,0,0,3,2,3,0,2,0,0.4,27.0,0.0,0,0.0,0,7.0,1,3,0.0,0.0,0.0
44325,diazda01,2016,1,CIN,NL,0,0,6,0,0,0,0,20,10,7,2,7,3,0.37,9.45,0.0,0,0.0,0,36.0,0,9,1.0,1.0,3.0
44326,diazed04,2016,1,SEA,AL,0,4,49,0,0,0,18,155,45,16,5,15,88,0.226,2.79,2.0,6,3.0,1,217.0,23,16,0.0,0.0,1.0
44327,diazju03,2016,1,CIN,NL,1,1,45,0,0,0,0,129,36,15,8,19,37,0.224,3.14,1.0,5,1.0,0,182.0,11,20,1.0,0.0,4.0
44328,dickera01,2016,1,TOR,AL,10,15,30,29,0,0,0,509,169,84,28,63,126,0.258,4.46,0.0,5,6.0,1,728.0,1,97,1.0,3.0,21.0
44329,diekmja01,2016,1,TEX,AL,4,2,66,0,0,0,4,159,36,20,4,26,59,0.189,3.4,1.0,3,3.0,0,221.0,14,22,0.0,2.0,5.0
44330,dominjo01,2016,1,SDN,NL,1,0,34,0,0,0,0,107,34,20,5,17,20,0.258,5.05,1.0,2,4.0,0,155.0,6,23,1.0,1.0,8.0
44331,doolise01,2016,1,OAK,AL,2,3,44,0,0,0,4,117,33,14,6,8,45,0.231,3.23,2.0,1,0.0,0,155.0,13,14,4.0,0.0,1.0
44332,drabeky01,2016,1,ARI,NL,0,0,1,0,0,0,0,6,1,1,0,4,2,0.143,4.5,0.0,0,0.0,0,11.0,0,1,0.0,0.0,0.0
44333,drakeol01,2016,1,BAL,AL,1,0,14,0,0,0,0,54,11,8,2,7,21,0.167,4.0,0.0,1,0.0,0,74.0,5,11,1.0,0.0,0.0
44334,duensbr01,2016,1,BAL,AL,1,0,14,0,0,0,0,40,13,6,2,3,10,0.25,4.05,1.0,1,0.0,0,55.0,4,6,0.0,0.0,1.0
44335,duffety01,2016,1,MIN,AL,9,12,26,26,0,0,0,399,167,95,25,32,114,0.301,6.43,3.0,9,6.0,1,596.0,0,103,2.0,2.0,14.0
44336,duffyda01,2016,1,KCA,AL,12,3,42,26,1,0,0,539,163,70,27,42,188,0.241,3.51,0.0,4,7.0,0,731.0,5,71,4.0,2.0,13.0
44337,dukeza01,2016,1,CHA,AL,2,0,53,0,0,0,1,113,31,11,2,16,42,0.225,2.63,3.0,2,2.0,0,159.0,9,11,2.0,1.0,4.0
44338,dukeza01,2016,2,SLN,NL,0,1,28,0,0,0,1,70,17,5,0,13,26,0.205,1.93,0.0,2,2.0,0,99.0,4,5,1.0,0.0,3.0
44339,dullry01,2016,1,OAK,AL,5,5,70,0,0,0,3,223,50,20,10,15,73,0.186,2.42,4.0,6,1.0,0,290.0,9,23,0.0,5.0,2.0
44340,dunnmi01,2016,1,MIA,NL,6,1,51,0,0,0,0,127,43,16,5,11,38,0.27,3.4,0.0,2,3.0,0,176.0,5,16,1.0,2.0,3.0
44341,dysonsa01,2016,1,TEX,AL,3,2,73,0,0,0,38,211,63,19,5,23,55,0.244,2.43,0.0,3,3.0,0,285.0,53,19,1.0,0.0,12.0
44342,edginjo01,2016,1,NYN,NL,1,0,16,0,0,0,0,31,10,6,1,6,11,0.27,5.23,0.0,1,0.0,0,45.0,4,6,0.0,2.0,2.0
44343,edwarca01,2016,1,CHN,NL,0,1,36,0,0,0,2,108,15,15,4,14,52,0.123,3.75,1.0,5,0.0,0,138.0,10,15,0.0,2.0,2.0
44344,eflinza01,2016,1,PHI,NL,3,5,11,11,2,1,0,190,67,39,12,17,31,0.269,5.54,1.0,1,1.0,0,272.0,0,42,1.0,4.0,5.0
44345,egeco01,2016,1,MIA,NL,0,0,5,0,0,0,0,9,8,4,1,2,2,0.571,12.0,0.0,0,1.0,0,19.0,1,4,0.0,2.0,0.0
44346,egeco01,2016,2,LAA,AL,1,0,13,0,0,0,0,26,8,1,1,3,9,0.25,1.04,0.0,0,0.0,0,36.0,3,1,0.0,1.0,1.0
44347,eickhje01,2016,1,PHI,NL,11,14,33,33,0,0,0,592,187,80,30,42,167,0.251,3.65,2.0,6,8.0,2,811.0,0,88,6.0,10.0,14.0
44348,eliasro01,2016,1,BOS,AL,0,1,3,1,0,0,0,23,15,11,2,5,3,0.417,12.91,1.0,0,0.0,0,41.0,2,11,0.0,0.0,1.0
44349,ellinbr02,2016,1,MIA,NL,4,2,32,0,0,0,0,99,27,9,2,16,32,0.223,2.45,2.0,3,2.0,1,142.0,7,10,1.0,1.0,3.0
44350,eovalna01,2016,1,NYA,AL,9,8,24,21,0,0,0,374,123,66,23,40,97,0.255,4.76,2.0,5,1.0,0,525.0,2,66,1.0,1.0,8.0
44351,erlinro01,2016,1,SDN,NL,1,2,3,2,0,0,0,47,12,7,3,3,13,0.218,4.02,0.0,2,0.0,0,58.0,0,7,0.0,0.0,5.0
44352,eschja01,2016,1,MIA,NL,0,1,3,3,0,0,0,39,17,8,4,6,10,0.327,5.54,1.0,0,1.0,0,59.0,0,8,0.0,0.0,4.0
44353,escobed01,2016,1,MIN,AL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0.0,0.0,0,0.0,0,4.0,1,0,0.0,0.0,0.0
44354,escobed02,2016,1,ARI,NL,1,2,25,2,0,0,0,71,33,19,4,12,17,0.333,7.23,3.0,0,4.0,0,116.0,3,21,1.0,0.0,3.0
44355,estevca01,2016,1,COL,NL,3,7,63,0,0,0,11,165,50,32,6,28,59,0.24,5.24,4.0,3,5.0,0,246.0,26,32,1.0,4.0,1.0
44356,estrama01,2016,1,TOR,AL,9,9,29,29,0,0,0,528,132,68,23,65,165,0.203,3.48,1.0,5,4.0,0,723.0,0,73,0.0,3.0,6.0
44357,evelada01,2016,1,TBA,AL,0,1,33,0,0,0,0,69,32,23,3,19,21,0.333,9.0,3.0,0,3.0,0,119.0,8,23,0.0,1.0,3.0
44358,familje01,2016,1,NYN,NL,3,4,78,0,0,0,51,233,63,22,1,31,84,0.22,2.55,6.0,3,1.0,0,321.0,67,25,2.0,1.0,10.0
44359,farmebu01,2016,1,DET,AL,0,1,14,1,0,0,0,88,25,15,4,20,27,0.231,4.6,1.0,2,1.0,0,131.0,7,15,1.0,1.0,3.0
44360,farquda01,2016,1,TBA,AL,1,0,35,0,0,0,0,106,33,12,8,15,46,0.241,3.06,1.0,1,4.0,0,158.0,11,14,2.0,0.0,1.0
44361,faulkan01,2016,1,TEX,AL,0,0,9,0,0,0,0,20,8,5,3,4,1,0.286,6.75,1.0,2,0.0,0,32.0,1,7,0.0,0.0,1.0
44362,feldmsc01,2016,1,HOU,AL,5,3,26,5,0,0,0,186,64,20,8,13,42,0.264,2.9,3.0,0,3.0,0,265.0,9,27,4.0,3.0,4.0
44363,feldmsc01,2016,2,TOR,AL,2,1,14,0,0,0,0,45,23,14,2,6,14,0.348,8.4,0.0,0,0.0,0,73.0,4,15,1.0,0.0,2.0
44364,felizmi01,2016,1,HOU,AL,8,1,47,0,0,0,0,195,55,32,10,22,95,0.224,4.43,0.0,6,0.0,0,270.0,17,33,0.0,2.0,1.0
44365,felizne01,2016,1,PIT,NL,4,2,62,0,0,0,2,161,40,21,10,21,61,0.207,3.52,1.0,3,1.0,0,218.0,6,21,2.0,1.0,5.0
44366,fernajo02,2016,1,MIA,NL,16,8,29,29,0,0,0,547,149,58,13,55,253,0.224,2.86,6.0,9,6.0,1,737.0,0,63,7.0,5.0,14.0
44367,fieldjo03,2016,1,HOU,AL,0,0,15,0,0,0,0,47,23,12,2,3,20,0.343,6.89,0.0,0,0.0,0,71.0,7,14,0.0,1.0,2.0
44368,fieldjo03,2016,2,LAN,NL,1,0,22,0,0,0,0,58,20,6,2,8,22,0.256,2.79,2.0,0,1.0,0,87.0,5,8,0.0,0.0,1.0
44369,fienca01,2016,1,MIN,AL,1,0,14,0,0,0,0,41,21,12,5,3,12,0.35,7.9,0.0,1,0.0,0,63.0,2,12,0.0,0.0,2.0
44370,fienca01,2016,2,LAN,NL,0,1,25,0,0,0,0,77,24,12,8,7,23,0.245,4.21,3.0,0,0.0,0,106.0,5,12,1.0,0.0,0.0
44371,fiersmi01,2016,1,HOU,AL,11,8,31,30,0,0,0,506,187,84,26,42,134,0.28,4.48,0.0,17,7.0,0,724.0,0,89,3.0,5.0,6.0
44372,finnebr01,2016,1,CIN,NL,10,11,31,31,1,0,0,516,150,76,29,84,145,0.236,3.98,2.0,6,4.0,2,734.0,0,86,5.0,5.0,17.0
44373,fistedo01,2016,1,HOU,AL,12,13,32,32,0,0,0,541,195,93,24,62,115,0.276,4.64,1.0,10,7.0,0,779.0,0,98,0.0,3.0,20.0
44374,flahery01,2016,1,BAL,AL,0,0,1,0,0,0,0,3,3,2,1,0,0,0.429,18.0,0.0,0,0.0,0,7.0,1,2,0.0,0.0,0.0
44375,flandyo01,2016,1,COL,NL,0,0,2,0,0,0,0,11,8,5,0,3,0,0.5,12.27,1.0,0,0.0,0,20.0,0,6,1.0,0.0,2.0
44376,floreke01,2016,1,MIA,NL,0,0,1,1,0,0,0,9,1,0,0,3,1,0.1,0.0,0.0,0,0.0,0,13.0,0,0,0.0,0.0,0.0
44377,florody01,2016,1,TBA,AL,0,1,12,0,0,0,0,45,23,7,0,5,14,0.348,4.2,1.0,2,0.0,0,72.0,4,8,0.0,1.0,3.0
44378,floydga01,2016,1,TOR,AL,2,4,28,0,0,0,0,93,23,14,4,8,30,0.205,4.06,1.0,4,3.0,0,124.0,10,14,0.0,1.0,2.0
44379,flynnbr01,2016,1,KCA,AL,1,2,36,1,0,0,0,166,38,16,5,23,44,0.198,2.6,0.0,8,1.0,0,221.0,11,19,4.0,1.0,11.0
44380,foltymi01,2016,1,ATL,NL,9,5,22,22,0,0,0,370,125,59,18,35,111,0.263,4.31,2.0,13,6.0,1,525.0,0,61,5.0,4.0,7.0
44381,freemsa01,2016,1,MIL,NL,0,0,7,0,0,0,0,23,13,11,2,9,8,0.394,12.91,0.0,1,0.0,0,44.0,4,11,0.0,2.0,1.0
44382,friasca01,2016,1,LAN,NL,0,0,1,0,0,0,0,12,2,0,0,1,3,0.143,0.0,0.0,0,0.0,0,15.0,1,0,0.0,0.0,0.0
44383,friedch01,2016,1,SDN,NL,5,12,24,23,0,0,0,388,131,69,13,52,100,0.259,4.8,2.0,7,2.0,0,567.0,0,74,3.0,5.0,7.0
44384,fulmeca01,2016,1,CHA,AL,0,2,8,0,0,0,0,35,12,11,2,7,10,0.273,8.49,0.0,2,2.0,0,53.0,4,11,0.0,0.0,2.0
44385,fulmemi01,2016,1,DET,AL,11,7,26,26,1,1,0,477,136,54,16,42,132,0.231,3.06,1.0,1,9.0,1,647.0,0,57,4.0,2.0,17.0
44386,gallayo01,2016,1,BAL,AL,6,8,23,23,0,0,0,354,126,71,16,61,85,0.276,5.42,2.0,6,1.0,0,526.0,0,74,1.0,6.0,13.0
44387,gamboed01,2016,1,TBA,AL,0,2,7,0,0,0,0,40,9,2,1,8,11,0.196,1.35,0.0,0,0.0,0,54.0,3,3,0.0,0.0,1.0
44388,gantjo01,2016,1,ATL,NL,1,4,20,7,0,0,0,150,54,27,7,21,49,0.278,4.86,3.0,4,2.0,0,222.0,6,32,3.0,2.0,4.0
44389,garcija01,2016,1,SFN,NL,2,5,62,0,0,0,31,174,50,23,8,19,65,0.235,3.57,2.0,4,5.0,2,241.0,44,23,3.0,1.0,6.0
44390,garcija02,2016,1,SLN,NL,10,13,32,30,1,1,0,515,179,89,26,57,150,0.268,4.67,3.0,8,7.0,0,741.0,0,94,7.0,2.0,21.0
44391,garcilu03,2016,1,PHI,NL,1,1,17,0,0,0,0,46,21,11,2,8,14,0.318,6.46,1.0,2,1.0,0,76.0,7,11,0.0,1.0,0.0
44392,garciyi01,2016,1,LAN,NL,0,0,9,0,0,0,0,25,9,3,0,1,4,0.31,3.24,0.0,0,1.0,0,35.0,1,3,2.0,2.0,1.0
44393,garnepe01,2016,1,CLE,AL,0,0,8,0,0,0,0,28,12,5,0,5,12,0.308,4.82,1.0,1,2.0,0,46.0,0,6,0.0,0.0,1.0
44394,gartory01,2016,1,TBA,AL,1,2,37,0,0,0,1,118,44,19,5,11,33,0.277,4.35,2.0,2,0.0,0,171.0,14,20,1.0,0.0,4.0
44395,garzama01,2016,1,MIL,NL,6,8,19,19,0,0,0,305,117,51,11,36,70,0.283,4.51,2.0,3,3.0,0,461.0,0,67,4.0,4.0,8.0
44396,gausmke01,2016,1,BAL,AL,9,12,30,30,0,0,0,539,183,72,28,47,174,0.262,3.61,1.0,8,5.0,0,757.0,0,76,4.0,3.0,19.0
44397,gearrco01,2016,1,SFN,NL,3,2,56,0,0,0,3,145,42,23,4,14,45,0.233,4.28,2.0,1,1.0,0,197.0,10,24,0.0,2.0,7.0
44398,geedi01,2016,1,KCA,AL,8,9,33,14,0,0,0,375,146,65,24,37,89,0.291,4.68,3.0,1,6.0,1,551.0,3,67,3.0,3.0,10.0
44399,geltzst01,2016,1,TBA,AL,0,2,27,0,0,0,0,80,24,17,11,9,23,0.238,5.74,0.0,3,1.0,0,112.0,11,17,0.0,1.0,1.0
44400,germego01,2016,1,COL,NL,2,1,40,0,0,0,1,122,41,24,5,25,32,0.266,5.31,3.0,5,1.0,0,182.0,8,25,1.0,1.0,3.0
44401,gibsoky01,2016,1,MIN,AL,6,11,25,25,1,0,0,442,175,83,20,55,104,0.298,5.07,3.0,9,4.0,0,653.0,0,89,3.0,4.0,21.0
44402,gileske01,2016,1,HOU,AL,2,5,69,0,0,0,15,197,60,30,8,25,102,0.234,4.11,1.0,14,2.0,0,286.0,24,32,2.0,1.0,0.0
44403,gilmase01,2016,1,NYN,NL,0,1,14,1,0,0,0,53,21,14,4,7,11,0.3,7.13,1.0,0,1.0,0,79.0,3,14,1.0,0.0,2.0
44404,gimench01,2016,1,CLE,AL,0,0,2,0,0,0,0,9,4,4,1,0,0,0.308,12.0,0.0,0,0.0,0,13.0,2,4,0.0,0.0,0.0
44405,giolilu01,2016,1,WAS,NL,0,1,6,4,0,0,0,64,26,16,7,12,11,0.295,6.75,0.0,1,1.0,1,101.0,1,18,0.0,0.0,2.0
44406,girodch01,2016,1,TOR,AL,0,0,14,0,0,0,0,31,11,5,3,2,5,0.268,4.35,0.0,1,1.0,0,44.0,2,5,0.0,0.0,1.0
44407,givenmy01,2016,1,BAL,AL,8,2,66,0,0,0,0,224,59,26,6,36,96,0.22,3.13,2.0,3,6.0,0,313.0,8,28,2.0,1.0,6.0
44408,glasnty01,2016,1,PIT,NL,0,2,7,4,0,0,0,70,22,11,2,13,24,0.25,4.24,0.0,2,3.0,1,105.0,0,13,1.0,0.0,5.0
44409,gloveko01,2016,1,WAS,NL,2,0,19,0,0,0,0,59,15,11,3,7,16,0.2,5.03,1.0,1,1.0,0,83.0,4,12,0.0,0.0,1.0
44410,godleza01,2016,1,ARI,NL,5,4,27,9,0,0,0,224,86,53,13,25,60,0.289,6.39,4.0,5,4.0,0,335.0,1,54,7.0,1.0,4.0
44411,goedder01,2016,1,NYN,NL,2,2,36,0,0,0,0,107,33,18,5,14,36,0.234,4.54,1.0,5,1.0,0,157.0,10,20,0.0,1.0,0.0
44412,goforda01,2016,1,MIL,NL,0,0,10,0,0,0,0,32,18,13,3,4,9,0.353,10.97,1.0,1,0.0,0,55.0,7,14,0.0,0.0,0.0
44413,goinsry01,2016,1,TOR,AL,0,0,1,0,0,0,0,3,2,0,0,1,0,0.5,0.0,1.0,0,0.0,0,5.0,0,0,0.0,0.0,1.0
44414,gomezje01,2016,1,PHI,NL,3,5,70,0,0,0,37,206,78,37,6,22,47,0.289,4.85,2.0,3,2.0,0,297.0,59,38,0.0,3.0,10.0
44415,gonzach01,2016,1,TEX,AL,0,2,3,3,0,0,0,31,21,10,1,9,7,0.404,8.71,0.0,0,0.0,0,62.0,0,13,0.0,1.0,1.0
44416,gonzagi01,2016,1,WAS,NL,11,11,32,32,0,0,0,532,179,90,19,59,171,0.262,4.57,2.0,7,9.0,0,765.0,0,98,8.0,5.0,17.0
44417,gonzami03,2016,1,CHA,AL,5,8,24,23,0,0,0,405,132,56,11,35,95,0.254,3.73,1.0,3,6.0,0,566.0,0,61,1.0,5.0,10.0
44418,gonzase01,2016,1,PHI,NL,1,2,27,0,0,0,0,106,40,22,4,7,34,0.286,5.6,1.0,0,1.0,1,151.0,12,22,0.0,3.0,1.0
44419,goodyni01,2016,1,NYA,AL,0,0,27,0,0,0,0,87,30,15,7,12,34,0.265,4.66,1.0,0,1.0,0,128.0,10,15,1.0,1.0,1.0
44420,gorzeto01,2016,1,CLE,AL,1,0,7,0,0,0,0,9,4,7,1,5,4,0.308,21.0,1.0,0,0.0,0,18.0,1,7,0.0,0.0,0.0
44421,gotttr01,2016,1,WAS,NL,0,0,9,0,0,0,0,18,6,1,0,3,6,0.25,1.5,1.0,0,1.0,0,28.0,1,1,0.0,0.0,0.0
44422,gracema02,2016,1,WAS,NL,0,0,5,0,0,0,0,9,1,0,0,0,4,0.1,0.0,0.0,0,0.0,0,10.0,1,0,0.0,0.0,0.0
44423,grahajr01,2016,1,MIN,AL,0,0,1,0,0,0,0,5,3,2,0,1,2,0.375,10.8,0.0,0,0.0,0,9.0,0,2,0.0,0.0,0.0
44424,graveke01,2016,1,OAK,AL,10,11,31,31,2,1,0,558,196,85,22,47,108,0.271,4.11,2.0,2,7.0,0,786.0,0,87,2.0,6.0,19.0
44425,grayjo02,2016,1,COL,NL,10,10,29,29,1,1,0,504,153,86,18,59,185,0.243,4.61,2.0,7,12.0,0,712.0,0,92,5.0,5.0,10.0
44426,grayso01,2016,1,OAK,AL,5,11,22,22,0,0,0,351,133,74,18,42,94,0.286,5.69,0.0,15,2.0,0,517.0,0,80,0.0,7.0,9.0
44427,greench03,2016,1,NYA,AL,2,4,12,8,0,0,1,137,49,24,12,15,52,0.272,4.73,0.0,1,1.0,0,198.0,4,26,1.0,1.0,3.0
44428,greensh02,2016,1,DET,AL,5,4,50,3,0,0,2,181,58,39,3,22,59,0.257,5.82,1.0,0,4.0,0,256.0,4,39,2.0,2.0,5.0
44429,gregelu01,2016,1,HOU,AL,4,3,59,0,0,0,15,173,38,21,5,18,67,0.183,3.28,2.0,6,2.0,0,230.0,25,23,0.0,2.0,3.0
44430,greinza01,2016,1,ARI,NL,13,7,26,26,1,1,0,476,161,77,23,41,134,0.262,4.37,3.0,1,0.0,0,667.0,0,80,7.0,4.0,9.0
44431,griffaj01,2016,1,TEX,AL,7,4,23,23,0,0,0,357,116,67,28,46,107,0.256,5.07,1.0,0,7.0,1,509.0,0,68,0.0,3.0,10.0
44432,grillja01,2016,1,ATL,NL,1,2,21,0,0,0,2,51,16,10,2,13,23,0.242,5.29,1.0,1,1.0,0,81.0,8,11,0.0,1.0,1.0
44433,grillja01,2016,2,TOR,AL,6,4,46,0,0,0,2,126,28,17,8,19,58,0.189,3.64,0.0,1,1.0,0,170.0,6,17,0.0,2.0,4.0
44434,grimmju01,2016,1,CHN,NL,2,1,68,0,0,0,0,158,47,24,5,23,65,0.234,4.1,2.0,7,1.0,0,225.0,11,24,0.0,0.0,0.0
44435,gsellro01,2016,1,NYN,NL,4,2,8,7,0,0,0,134,42,12,1,15,42,0.258,2.42,2.0,1,1.0,0,185.0,0,12,4.0,2.0,3.0
44436,guaipma01,2016,1,SEA,AL,0,0,5,0,0,0,0,22,8,4,0,4,5,0.276,4.91,0.0,0,0.0,0,34.0,0,6,0.0,1.0,0.0
44437,guerrde01,2016,1,LAA,AL,3,0,44,0,0,0,0,160,52,19,6,7,36,0.249,3.21,0.0,2,2.0,1,220.0,11,23,1.0,1.0,3.0
44438,guerrja01,2016,1,LAA,AL,0,0,7,0,0,0,0,19,5,4,1,7,4,0.227,5.68,1.0,1,1.0,0,30.0,1,4,0.0,0.0,2.0
44439,guerrju02,2016,1,MIL,NL,9,3,20,20,0,0,0,365,94,38,10,43,100,0.213,2.81,2.0,7,3.0,1,492.0,0,40,3.0,2.0,10.0
44440,guerrta01,2016,1,SDN,NL,0,0,1,0,0,0,0,6,3,1,0,1,0,0.375,4.5,0.0,0,0.0,0,9.0,1,1,0.0,0.0,0.0
44441,gurkaja01,2016,1,COL,NL,0,0,6,0,0,0,0,29,16,10,1,2,7,0.381,9.31,0.0,0,0.0,0,45.0,5,10,0.0,1.0,1.0
44442,gustaja01,2016,1,HOU,AL,1,0,14,0,0,0,0,46,13,6,2,4,16,0.232,3.52,0.0,2,0.0,0,60.0,4,6,0.0,0.0,1.0
44443,hahnje01,2016,1,OAK,AL,2,4,9,9,0,0,0,139,57,31,8,19,23,0.313,6.02,1.0,2,0.0,0,203.0,0,32,1.0,1.0,10.0
44444,haleda02,2016,1,COL,NL,0,0,2,0,0,0,0,6,4,3,1,2,1,0.4,13.5,0.0,0,0.0,0,12.0,0,3,0.0,0.0,0.0
44445,hallco01,2016,1,MIA,NL,0,0,2,0,0,0,0,9,4,4,1,3,3,0.308,12.0,1.0,0,0.0,0,16.0,2,4,0.0,0.0,0.0
44446,hamelco01,2016,1,TEX,AL,15,5,32,32,0,0,0,602,185,74,24,77,200,0.243,3.32,1.0,4,8.0,1,848.0,0,83,1.0,2.0,19.0
44447,hammeja01,2016,1,CHN,NL,15,10,30,30,0,0,0,500,148,71,25,53,144,0.239,3.83,0.0,9,9.0,0,692.0,0,77,7.0,3.0,14.0
44448,handbr01,2016,1,SDN,NL,4,4,82,0,0,0,1,268,63,29,8,36,111,0.195,2.92,4.0,7,1.0,0,364.0,16,32,2.0,2.0,6.0
44449,happja01,2016,1,TOR,AL,20,4,32,32,0,0,0,585,168,69,22,60,163,0.231,3.18,0.0,3,6.0,2,796.0,0,72,2.0,2.0,21.0
44450,hardybl01,2016,1,DET,AL,1,0,21,0,0,0,0,77,25,10,2,12,20,0.253,3.51,1.0,1,0.0,0,112.0,10,11,1.0,0.0,3.0
44451,harrelu01,2016,1,ATL,NL,2,2,5,5,0,0,0,88,25,11,1,12,21,0.234,3.38,0.0,3,3.0,0,124.0,0,13,1.0,1.0,2.0
44452,harrelu01,2016,2,TEX,AL,1,0,4,4,0,0,0,53,21,11,3,13,15,0.309,5.6,0.0,2,1.0,0,84.0,0,11,1.0,1.0,3.0
44453,harriwi02,2016,1,HOU,AL,1,2,66,0,0,0,12,192,52,16,3,15,69,0.22,2.25,1.0,4,1.0,0,255.0,19,17,1.0,2.0,6.0
44454,hartdo01,2016,1,BAL,AL,0,0,22,0,0,0,0,55,12,1,1,6,12,0.194,0.49,1.0,0,0.0,0,71.0,3,1,2.0,1.0,2.0
44455,harvema01,2016,1,NYN,NL,4,10,17,17,0,0,0,278,111,50,8,25,76,0.302,4.86,1.0,4,1.0,0,402.0,0,55,5.0,4.0,10.0
44456,hatchch02,2016,1,LAN,NL,5,4,37,0,0,0,0,122,40,25,8,21,43,0.253,5.53,4.0,4,1.0,0,181.0,10,26,1.0,0.0,3.0
44457,hathast01,2016,1,ARI,NL,0,0,24,0,0,0,0,44,18,8,1,6,15,0.305,4.91,0.0,0,0.0,0,65.0,0,8,0.0,0.0,2.0
44458,hayesdr01,2016,1,CIN,NL,0,0,6,0,0,0,0,29,15,9,3,6,8,0.357,8.38,1.0,0,0.0,0,48.0,1,10,0.0,0.0,2.0
44459,heanean01,2016,1,LAA,AL,0,1,1,1,0,0,0,18,7,4,2,0,7,0.28,6.0,0.0,0,0.0,0,25.0,0,4,0.0,0.0,0.0
44460,hellebe01,2016,1,NYA,AL,1,0,10,0,0,0,0,21,11,5,3,4,6,0.324,6.43,1.0,0,2.0,0,40.0,4,5,0.0,0.0,0.0
44461,hellije01,2016,1,PHI,NL,12,10,32,32,1,1,0,567,173,78,24,45,154,0.243,3.71,0.0,6,6.0,1,772.0,0,86,4.0,6.0,21.0
