Year,Full Name,Age,Salary,ERA,Hits,Earned Runs,Strike Outs,Home Runs,Wins,Losses,Outs Pitched,Batters Faced by Pitcher,Games Finished,Weight,Height,League,Team,Games Started
1991,MadduxGreg,25,2400000,3.35,232,98,198,18,15,11,789,1070,0,170,72,NL,CHN,37
1991,MartinezDennis,37,3333333,2.39,187,59,123,9,14,11,666,905,0,160,73,NL,MON,31
1991,MartinezRamon,23,485000,3.27,190,80,150,18,17,13,661,916,0,165,76,NL,LAN,33
1991,McCaskillKirk,30,2100000,4.26,193,84,71,19,10,19,533,762,0,190,73,AL,CAL,30
1991,McDonaldBen,24,491667,4.84,126,68,85,16,6,8,379,532,0,212,79,AL,BAL,21
1991,McDowellJack,25,175000,3.41,212,96,191,19,17,10,761,1028,0,180,77,AL,CHA,35
1991,MelendezJose,26,100000,3.27,77,34,60,11,8,5,281,381,10,175,74,NL,SDN,9
1991,MerckerKent,23,117000,2.58,56,21,62,5,5,3,220,306,28,175,73,NL,ATL,4
1991,MesaJose,25,107000,5.97,151,82,64,11,6,11,371,566,0,170,75,AL,BAL,23
1991,MilackiBob,27,280000,4.01,175,82,108,17,10,9,552,758,1,220,76,AL,BAL,26
1991,MinutelliGino,27,100000,6.04,30,17,21,5,0,2,76,124,2,180,72,NL,CIN,3
1991,MooreMike,32,1591667,2.96,176,69,153,11,17,8,630,887,0,205,76,AL,OAK,33
1991,MorganMike,32,650000,2.78,197,73,140,12,14,10,709,949,1,195,75,NL,LAN,33
1991,MorrisJack,36,3700000,3.43,226,94,163,18,18,12,740,1032,0,195,75,AL,MIN,35
1991,MoyerJamie,29,200000,5.74,38,20,20,5,0,5,94,142,1,170,72,NL,SLN,7
1991,MulhollandTerry,28,475000,3.61,231,93,142,15,16,13,696,956,0,200,75,NL,PHI,34
1991,MussinaMike,23,100000,2.87,77,28,52,7,4,5,263,349,0,185,74,AL,BAL,12
1991,MyersRandy,29,2000000,3.55,116,52,108,8,6,13,396,575,18,190,73,NL,CIN,12
1991,NabholzChris,24,120000,3.63,134,62,99,5,8,7,461,631,0,210,77,NL,MON,24
1991,NagyCharles,24,115000,4.13,228,97,109,15,10,15,634,914,0,200,75,AL,CLE,33
1991,NavarroJaime,24,835000,3.92,237,102,114,18,15,12,702,1002,0,210,76,AL,ML4,34
1991,NicholsRod,27,125000,3.54,145,54,76,6,2,11,412,578,4,190,74,AL,CLE,16
1991,OjedaBob,34,1633333,3.18,181,67,120,15,12,9,568,802,0,185,73,NL,LAN,31
1991,OlivaresOmar,24,120000,3.71,148,69,91,13,11,7,502,688,2,185,73,NL,SLN,24
1991,PalaciosVicente,28,125000,3.75,69,34,64,12,6,3,245,347,8,165,75,NL,PIT,7
1991,PerezMelido,25,358000,3.12,111,47,128,15,8,7,407,553,16,180,76,AL,CHA,8
1991,PerezPascual,34,2133333,3.18,68,26,41,7,2,4,221,299,0,162,74,AL,NYA,14
1991,PetryDan,33,650000,4.94,66,30,18,9,2,3,164,240,1,185,76,AL,DET,6
1991,PlesacDan,29,1000000,4.29,92,44,61,12,2,7,277,402,25,205,77,AL,ML4,10
1991,PlunkEric,28,975000,4.76,128,59,103,18,2,5,335,521,6,210,77,AL,NYA,8
1991,PortugalMark,29,705000,4.49,163,84,120,19,10,12,505,710,3,170,72,NL,HOU,27
1991,RasmussenDennis,32,805000,3.74,155,61,75,12,6,13,440,633,0,230,79,NL,SDN,24
1991,RijoJose,26,2333333,2.51,165,57,172,8,15,6,613,825,0,200,73,NL,CIN,30
1991,RobinsonDon,34,2450000,4.38,123,59,78,12,5,9,364,525,7,225,76,NL,SFN,16
1991,RobinsonJeff,30,575000,5.18,119,60,65,12,4,9,313,472,0,210,78,AL,BAL,19
1991,RogersKenny,27,287500,5.42,121,66,73,14,10,10,329,511,20,200,73,AL,TEX,9
1991,RyanNolan,44,3300000,2.91,102,56,203,12,12,6,519,683,0,170,74,AL,TEX,27
1991,SaberhagenBret,27,2950000,3.07,165,67,136,12,13,8,589,789,0,160,73,AL,KCA,28
1991,SampenBill,28,161000,4.0,96,41,52,13,9,5,277,409,8,185,73,NL,MON,8
1991,SandersonScott,35,2125000,3.81,200,88,130,22,16,10,624,837,0,195,77,AL,NYA,34
1991,SchourekPete,22,100000,4.27,82,41,67,7,5,4,259,385,7,195,77,NL,NYN,8
1991,ShowEric,35,800000,5.92,62,34,20,5,1,2,155,231,6,185,73,AL,OAK,5
1991,SmileyJohn,26,1050000,3.08,194,71,129,17,20,8,623,836,0,180,76,NL,PIT,32
1991,SmithBryn,36,2133333,3.85,188,85,94,16,12,9,596,818,0,200,74,NL,SLN,31
1991,SmithPete,25,365000,5.06,48,27,29,5,1,3,144,211,2,185,74,NL,ATL,10
1991,SmithZane,31,2225000,3.2,234,81,120,15,16,10,684,916,0,185,74,NL,PIT,35
1991,SmoltzJohn,24,355000,3.8,206,97,148,16,14,13,689,947,0,210,75,NL,ATL,36
1991,StewartDave,34,3166667,5.18,245,130,144,24,11,11,678,1014,0,200,74,AL,OAK,35
1991,StiebDave,34,3000000,3.17,52,21,29,4,4,3,179,244,0,185,72,AL,TOR,9
1991,StottlemyreTodd,26,315000,3.78,194,92,116,21,15,8,657,921,0,195,75,AL,TOR,34
1991,SutcliffeRick,35,2275000,4.1,96,44,52,4,6,5,290,422,0,215,79,NL,CHN,18
1991,SwindellGreg,26,2025000,3.48,241,92,169,21,9,16,714,971,0,225,74,AL,CLE,33
1991,TananaFrank,38,1900000,3.77,217,91,107,26,13,12,652,920,0,180,74,AL,DET,33
1991,TapaniKevin,27,197500,2.99,225,81,135,23,16,9,732,974,0,180,72,AL,MIN,34
1991,TerrellWalt,33,1000000,4.24,257,103,80,16,12,14,656,954,1,205,74,AL,DET,33
1991,TewksburyBob,31,160000,3.25,206,69,75,13,11,12,573,798,0,200,76,NL,SLN,30
1991,TimlinMike,25,100000,3.16,94,38,85,6,11,6,325,463,17,205,76,AL,TOR,3
1991,TomlinRandy,25,120000,2.98,170,58,104,9,8,7,525,736,0,179,71,NL,PIT,27
1991,ViolaFrank,31,3166667,3.97,259,102,132,25,13,15,694,980,0,200,76,NL,NYN,35
1991,WalkBob,35,850000,3.6,104,46,67,10,9,2,345,484,0,185,75,NL,PIT,20
1991,WegmanBill,29,440000,2.84,176,61,89,16,15,7,580,785,0,200,77,AL,ML4,28
1991,WelchBob,35,3450000,4.58,220,112,101,25,12,13,660,950,0,190,75,AL,OAK,35
1991,WellsDavid,28,800000,3.72,188,82,106,24,15,10,595,811,3,187,75,AL,TOR,28
1991,WestDavid,27,160000,4.54,66,36,52,13,4,4,214,305,0,205,78,AL,MIN,12
1991,WhitehurstWally,27,155000,4.19,142,62,87,12,7,12,400,556,6,180,75,NL,NYN,20
1991,WhitsonEd,36,1325000,5.03,93,44,40,13,4,6,236,337,0,195,75,NL,SDN,12
1991,WittBobby,27,1516667,6.09,84,60,82,4,3,7,266,413,0,190,74,AL,TEX,16
1991,YoungMatt,33,2266667,5.18,92,51,69,4,3,7,266,404,1,205,75,AL,BOS,16
1992,AbbottJim,25,1850000,2.77,208,65,130,12,7,15,633,874,0,200,75,AL,CAL,29
1992,AbbottKyle,24,109000,5.13,147,76,88,20,1,14,400,577,0,200,76,NL,PHI,19
1992,AldredScott,24,130000,6.78,80,49,34,12,3,8,195,304,0,195,76,AL,DET,13
1992,AlvarezWilson,22,130000,5.2,103,58,66,12,5,3,301,455,4,175,73,AL,CHA,9
1992,AppierKevin,25,390000,2.46,167,57,150,10,15,8,625,852,0,180,74,AL,KCA,30
1992,AquinoLuis,28,650000,4.52,81,34,11,5,3,6,203,293,1,155,72,AL,KCA,13
1992,ArmstrongJack,27,281545,4.64,176,86,114,23,6,15,500,735,5,220,77,AL,CLE,23
1992,AshbyAndy,25,109000,7.54,42,31,24,6,1,3,111,171,0,180,73,NL,PHI,8
1992,AverySteve,22,355000,3.2,216,83,129,14,11,11,701,969,0,180,76,NL,ATL,35
1992,BanksWillie,23,110000,5.7,80,45,37,6,4,4,213,324,2,190,73,AL,MIN,12
1992,BelcherTim,31,2100000,3.91,201,99,149,17,15,14,683,949,1,210,75,NL,CIN,34
1992,BenesAndy,25,475000,3.35,230,86,169,14,13,14,694,961,0,235,78,NL,SDN,34
1992,BieleckiMike,33,1325000,2.57,77,23,62,2,2,4,242,336,0,195,75,NL,ATL,14
1992,BlackBuddy,35,2750000,3.97,178,78,82,23,10,12,531,749,0,180,74,NL,SFN,28
1992,BlairWillie,27,138500,4.0,74,35,48,5,5,7,236,331,1,185,73,NL,HOU,8
1992,BlylevenBert,41,900000,4.74,150,70,70,17,8,12,399,568,0,200,75,AL,CAL,24
1992,BoddickerMike,35,3116667,4.98,92,48,47,5,1,4,260,392,8,172,71,AL,KCA,8
1992,BonesRicky,23,109000,4.57,169,83,65,27,9,10,490,705,0,200,70,AL,ML4,28
1992,BosioChris,29,2387000,3.62,223,93,120,21,16,6,694,937,0,220,75,AL,ML4,33
1992,BoskieShawn,25,185000,5.01,96,51,39,14,5,11,275,393,2,205,75,NL,CHN,18
1992,BoucherDenis,24,116000,6.37,48,29,17,9,2,2,123,184,0,195,73,AL,CLE,7
1992,BrantleyJeff,29,1125000,2.95,67,30,86,8,7,7,275,381,32,180,71,NL,SFN,4
1992,BrownKevin,27,1200000,3.32,262,98,173,11,21,11,797,1108,0,195,76,AL,TEX,35
1992,BrowningTom,32,3250000,5.07,108,49,33,6,6,5,261,386,0,190,73,NL,CIN,16
1992,BurbaDave,26,130000,4.97,80,39,47,4,2,7,212,318,4,220,76,NL,SFN,11
1992,BurkettJohn,28,375000,3.84,194,81,107,13,13,9,569,799,0,175,74,NL,SFN,32
1992,BurnsTodd,29,345000,3.84,97,44,55,8,3,5,309,433,9,186,74,AL,TEX,10
1992,CadaretGreg,30,1190000,4.25,104,49,73,12,4,8,311,471,9,210,75,AL,NYA,11
1992,CampbellKevin,28,115500,5.12,66,37,38,4,2,3,195,297,6,225,74,AL,OAK,5
1992,CandiottiTom,35,3750000,3.0,177,68,152,13,11,15,611,839,1,205,75,NL,LAN,30
1992,CastilloFrank,23,150000,3.46,179,79,135,19,10,11,616,856,0,180,73,NL,CHN,33
1992,ChiamparinoScott,26,112000,3.55,25,10,13,2,0,4,76,102,0,190,74,AL,TEX,4
1992,ClarkMark,24,109000,4.45,117,56,44,12,3,10,340,488,0,225,77,NL,SLN,20
1992,ClemensRoger,30,4705250,2.41,203,66,208,11,18,11,740,989,0,205,76,AL,BOS,32
1992,ConeDavid,29,4250000,2.88,162,63,214,12,13,7,590,831,0,180,73,NL,NYN,27
1992,CookDennis,30,375000,3.82,156,67,96,29,5,7,474,669,1,185,75,AL,CLE,25
1992,CormierRheal,25,120000,3.68,194,76,117,15,10,10,558,772,1,185,70,NL,SLN,30
1992,CoxDanny,33,625000,5.4,46,23,30,3,2,2,115,178,0,235,76,NL,PHI,7
1992,DarlingRon,32,2200000,3.66,198,84,99,15,15,10,619,866,0,195,75,AL,OAK,33
1992,DarwinDanny,37,3350000,3.96,159,71,124,11,9,9,484,688,21,185,75,AL,BOS,15
1992,DavisMark,32,3625000,7.18,42,29,19,6,1,3,109,176,4,180,75,AL,KCA,6
1992,DeLeonJose,32,2466667,4.57,95,52,72,7,2,7,307,443,3,210,75,NL,SLN,15
1992,DeLeonJose,32,109000,3.0,16,5,7,0,0,1,45,63,0,210,75,NL,PHI,3
1992,DeLuciaRich,28,210000,5.49,100,51,66,13,3,6,251,382,6,185,72,AL,SEA,11
1992,DohertyJohn,25,109000,3.88,131,50,37,4,7,4,348,491,9,190,76,AL,DET,11
1992,DopsonJohn,29,265000,4.08,159,64,55,17,7,11,424,598,0,205,76,AL,BOS,25
1992,DownsKelly,32,925000,3.47,65,24,33,4,1,2,187,272,5,195,76,NL,SFN,7
1992,DrabekDoug,30,4500000,2.77,218,79,177,17,15,11,770,1021,0,185,73,NL,PIT,34
1992,EilandDave,26,135000,5.67,33,17,10,1,0,2,81,120,0,210,75,NL,SDN,7
1992,EmbreeAlan,22,109000,7.0,19,14,12,3,0,2,54,81,0,185,74,AL,CLE,4
1992,EricksonScott,24,425000,3.4,197,80,101,18,13,12,636,888,0,220,76,AL,MIN,32
1992,FernandezAlex,23,373333,4.27,199,89,95,21,8,11,563,804,0,200,74,AL,CHA,29
1992,FernandezSid,30,2216667,2.73,162,65,193,12,14,11,644,865,0,220,73,NL,NYN,32
1992,FinleyChuck,30,4375000,3.96,212,90,124,24,7,12,613,885,0,220,78,AL,CAL,31
1992,FlemingDave,23,124000,3.39,225,86,112,13,17,10,685,946,0,200,75,AL,SEA,33
1992,GardinerMike,27,177000,4.75,126,69,79,12,4,10,392,566,3,185,72,AL,BOS,18
1992,GardnerMark,30,300000,4.36,179,87,132,15,12,10,539,778,1,190,73,NL,MON,30
1992,GlavineTom,26,2975000,2.76,197,69,129,6,20,8,675,919,0,175,72,NL,ATL,33
1992,GoodenDwight,28,5166667,3.67,197,84,145,11,10,13,618,863,0,190,74,NL,NYN,31
1992,GordonTom,25,815000,4.59,116,60,98,9,6,10,353,516,13,160,69,AL,KCA,11
1992,GraheJoe,25,125000,3.52,85,37,39,5,5,6,284,399,31,196,73,AL,CAL,7
1992,GreeneTommy,25,255000,5.32,75,38,39,5,3,3,193,298,0,225,77,NL,PHI,12
1992,GrossKevin,31,2216667,3.17,182,72,158,11,8,13,614,856,0,203,77,NL,LAN,30
1992,GubiczaMark,30,2950000,3.72,110,46,81,8,7,6,334,470,0,215,78,AL,KCA,18
1992,GullicksonBill,33,1925000,4.34,228,107,64,35,14,13,665,919,0,200,75,AL,DET,34
1992,GuzmanJose,29,1405000,3.66,229,91,179,17,16,11,672,947,0,160,74,AL,TEX,33
1992,GuzmanJuan,26,242000,2.64,135,53,165,6,16,5,542,733,0,190,71,AL,TOR,28
1992,HammondChris,26,140000,4.21,149,69,79,13,7,10,442,627,1,190,73,NL,CIN,26
1992,HaneyChris,24,118000,5.45,40,23,27,6,2,3,114,165,2,185,75,NL,MON,6
1992,HansonErik,27,1345000,4.82,209,100,112,14,8,17,560,809,0,210,78,AL,SEA,30
1992,HarkeyMike,26,230000,1.89,34,8,21,4,4,0,114,159,0,220,77,NL,CHN,7
1992,HarnischPete,26,475000,3.7,182,85,164,18,9,10,620,859,0,195,73,NL,HOU,34
1992,HarrisGreg,29,1025000,4.12,113,54,66,13,4,8,354,496,0,190,75,NL,SDN,20
1992,HenryButch,24,109000,4.02,185,74,96,16,6,9,497,710,0,195,73,NL,HOU,28
1992,HerediaGil,27,115000,5.4,32,18,15,3,2,3,90,132,3,190,73,NL,SFN,4
1992,HershiserOrel,34,4333333,3.67,209,86,130,15,10,15,632,910,0,190,75,NL,LAN,33
1992,HeskethJoe,33,1775000,4.36,162,72,104,15,8,9,446,659,1,170,74,AL,BOS,25
1992,HibbardGreg,28,210000,4.4,187,86,69,17,10,7,528,755,2,180,72,AL,CHA,28
1992,HillKen,27,620000,2.68,187,65,150,13,16,9,654,908,0,200,76,NL,MON,33
1992,HoughCharlie,44,1075000,3.93,160,77,76,19,7,12,529,751,0,190,74,AL,CHA,27
1992,HurstBruce,34,3000000,3.85,223,93,131,22,14,9,652,902,0,200,76,NL,SDN,32
1992,HurstJonathan,26,109000,5.51,18,10,4,1,1,1,49,72,0,175,75,NL,MON,3
1992,JacksonDanny,30,2625000,4.22,117,53,51,5,4,9,339,501,0,205,72,NL,CHN,19
1992,JohnsonJeff,26,115000,6.66,71,39,14,4,2,3,158,245,3,200,75,AL,NYA,8
1992,JohnsonRandy,29,1392500,3.77,154,88,241,13,12,14,631,922,0,225,82,AL,SEA,31
1992,JonesJimmy,28,500000,4.07,135,63,69,13,10,6,418,579,1,175,74,NL,HOU,23
1992,KamienieckiScott,28,120000,4.36,193,91,88,13,6,14,564,804,0,195,72,AL,NYA,28
1992,KeyJimmy,31,2275000,3.53,205,85,117,24,13,13,650,900,0,185,73,AL,TOR,33
1992,KileDarryl,24,190000,3.95,124,55,90,8,5,10,376,554,0,185,77,NL,HOU,22
1992,KingEric,28,1200000,5.22,90,46,45,12,4,6,238,348,2,180,74,AL,DET,14
1992,KruegerBill,34,920000,4.3,166,77,86,18,10,6,484,684,0,205,77,AL,MIN,27
1992,LangstonMark,32,3550000,3.66,206,93,174,14,13,14,687,941,0,177,74,AL,CAL,32
1992,LearyTim,34,2175000,5.57,84,60,34,9,5,6,291,414,2,205,75,AL,NYA,15
1992,LeffertsCraig,35,2041667,3.69,180,67,81,16,13,9,490,684,0,180,73,NL,SDN,27
1992,LeibrandtCharlie,36,3183333,3.36,191,72,104,9,15,7,579,799,0,195,75,NL,ATL,31
1992,LeiterMark,29,230000,4.18,116,52,75,9,8,5,336,475,7,200,75,AL,DET,14
1992,MadduxGreg,26,4200000,2.18,201,65,199,7,20,11,804,1061,0,170,72,NL,CHN,35
1992,MagnanteMike,27,140000,4.94,115,49,31,5,4,9,268,403,11,180,73,AL,KCA,12
1992,MagraneJoe,28,820000,4.02,34,14,20,2,1,2,94,143,0,225,78,NL,SLN,5
1992,MahomesPat,22,109000,5.04,73,39,44,5,3,4,209,302,1,175,73,AL,MIN,13
1992,MartinezDennis,38,3348333,2.47,172,62,147,12,16,11,679,900,0,160,73,NL,MON,32
1992,MartinezRamon,24,725000,4.0,141,67,101,11,8,11,452,662,0,165,76,NL,LAN,25
1992,MathewsGreg,30,145000,5.16,54,30,27,7,2,3,157,228,1,180,74,NL,PHI,7
1992,McCaskillKirk,31,2333333,4.18,193,97,109,11,12,13,627,911,0,190,73,AL,CHA,34
1992,McDonaldBen,25,500000,4.24,213,107,158,32,13,13,681,958,0,212,79,AL,BAL,35
1992,McDowellJack,26,1600000,3.18,247,92,178,21,20,10,782,1079,0,180,77,AL,CHA,34
1992,MelendezJose,27,150000,2.92,82,29,82,9,6,7,268,363,18,175,74,NL,SDN,3
1992,MesaJose,26,135000,4.16,92,43,40,5,4,4,279,400,0,170,75,AL,CLE,15
1992,MilackiBob,28,1180000,5.84,140,75,51,16,6,8,347,525,1,220,76,AL,BAL,20
1992,MillsAlan,26,142000,2.61,78,30,60,5,10,4,310,428,12,190,73,AL,BAL,3
1992,MooreMike,33,3500000,4.12,229,102,117,20,17,12,669,982,0,205,76,AL,OAK,36
1992,MorganMike,33,2875000,2.55,203,68,123,14,16,8,720,966,0,195,75,NL,CHN,34
1992,MorrisJack,37,4450000,4.04,222,108,132,18,21,6,722,1005,0,195,75,AL,TOR,34
1992,MulhollandTerry,29,1250000,3.81,227,97,125,14,13,11,687,937,0,200,75,NL,PHI,32
1992,MussinaMike,24,152500,2.54,212,68,130,16,18,5,723,957,0,185,74,AL,BAL,32
1992,NabholzChris,25,195000,3.32,176,72,130,11,11,12,585,812,0,210,77,NL,MON,32
1992,NagyCharles,25,391666,2.96,245,83,169,11,17,10,756,1018,0,200,75,AL,CLE,33
1992,NavarroJaime,25,430000,3.33,224,91,100,14,17,11,738,1004,0,210,76,AL,ML4,34
1992,NeagleDenny,24,110000,4.48,81,43,77,9,4,6,259,380,8,200,76,NL,PIT,6
1992,NicholsRod,28,250000,4.53,114,53,56,13,4,3,316,456,5,190,74,AL,CLE,9
1992,OjedaBob,35,1600000,3.63,169,67,94,8,6,9,499,731,0,185,73,NL,LAN,29
1992,OlivaresOmar,25,170000,3.84,189,84,124,20,9,9,591,818,1,185,73,NL,SLN,30
1992,OttoDave,28,300000,7.06,110,63,32,12,5,9,241,368,0,210,79,AL,CLE,16
1992,PalaciosVicente,29,170000,4.25,56,25,33,1,3,2,159,232,4,165,75,NL,PIT,8
1992,PerezMelido,26,1165000,2.87,212,79,218,16,13,16,743,1013,0,180,76,AL,NYA,33
1992,PlesacDan,30,2766667,2.96,64,26,54,5,5,4,237,330,13,205,77,AL,ML4,4
1992,PortugalMark,30,1250000,2.66,76,30,62,7,6,3,304,405,0,170,72,NL,HOU,16
1992,RhodesArthur,23,109000,3.63,87,38,77,6,7,5,283,394,0,220,74,AL,BAL,15
1992,RighettiDave,34,3500000,5.06,79,44,47,4,2,7,235,340,23,195,76,NL,SFN,4
1992,RijoJose,27,3520833,2.56,185,60,171,15,15,10,633,836,0,200,73,NL,CIN,33
1992,RitzKevin,27,125000,5.6,88,50,57,4,2,5,241,368,4,195,76,AL,DET,11
1992,RobinsonDon,35,900000,2.2,19,4,9,1,1,0,49,69,0,225,76,AL,CAL,3
1992,RobinsonJeff,32,588853,3.0,76,26,46,5,4,3,234,335,12,195,76,NL,CHN,5
1992,RobinsonJeff,31,200000,5.72,50,29,18,6,4,4,137,203,2,210,78,AL,TEX,4
1992,RobinsonRon,30,1100000,5.86,51,23,12,3,1,4,106,171,0,235,76,AL,ML4,8
1992,RuffinBruce,29,525000,6.67,66,43,45,7,1,6,174,272,6,205,74,AL,ML4,6
1992,RyanNolan,45,4200000,3.72,138,65,157,9,5,9,472,675,0,170,74,AL,TEX,27
1992,SaberhagenBret,28,2950000,3.5,84,38,81,6,3,5,293,397,0,160,73,NL,NYN,15
1992,SandersonScott,36,2125000,4.93,220,106,104,28,12,11,580,851,0,195,77,AL,NYA,33
1992,SchourekPete,23,135000,3.64,137,55,60,9,6,8,408,578,0,195,77,NL,NYN,21
1992,ScudderScott,24,170000,5.28,134,64,66,10,6,10,327,509,0,180,74,AL,CLE,22
1992,SlusarskiJoe,26,125000,5.45,85,46,38,15,5,5,228,338,1,195,76,AL,OAK,14
1992,SmileyJohn,27,3400000,3.21,205,86,163,17,16,9,723,970,0,180,76,AL,MIN,34
1992,SmithPete,26,410000,2.05,63,18,43,3,7,0,237,323,0,185,74,NL,ATL,11
1992,SmithZane,32,2525000,3.06,138,48,56,8,8,8,423,566,0,185,74,NL,PIT,22
1992,SmoltzJohn,25,1600000,2.85,206,78,215,17,15,12,740,1021,0,210,75,NL,ATL,35
1992,StewartDave,35,3166667,3.66,175,81,130,25,12,10,598,838,0,200,74,AL,OAK,31
1992,StiebDave,35,3250000,5.04,98,54,45,9,4,6,289,415,3,185,72,AL,TOR,14
1992,StottlemyreTodd,27,1200000,4.5,175,87,98,20,12,11,522,755,0,195,75,AL,TOR,27
1992,SutcliffeRick,36,2400000,4.47,251,118,109,20,16,15,712,1018,0,215,79,AL,BAL,36
1992,SwanRuss,28,195000,4.74,104,55,45,8,3,10,313,457,26,210,76,AL,SEA,9
1992,SwiftBill,31,2316667,2.08,144,38,77,6,10,4,494,655,2,170,72,NL,SFN,22
1992,SwindellGreg,27,2500000,2.7,210,64,138,14,12,8,641,867,0,225,74,NL,CIN,30
1992,TananaFrank,39,1700000,4.39,188,91,91,22,13,11,560,818,0,180,74,AL,DET,31
1992,TapaniKevin,28,485000,3.97,226,97,138,17,16,11,660,911,0,180,72,AL,MIN,34
1992,TerrellWalt,34,109000,5.2,163,79,61,14,7,10,410,611,7,205,74,AL,DET,14
1992,TewksburyBob,32,825000,2.16,217,56,91,15,16,5,699,915,1,200,76,NL,SLN,32
1992,TomlinRandy,26,180000,3.41,226,79,90,11,14,9,626,866,0,179,71,NL,PIT,33
1992,ValeraJulio,24,112000,3.73,188,78,113,15,8,11,564,792,0,185,74,AL,CAL,28
1992,ViolaFrank,32,4833333,3.44,214,91,121,13,13,12,714,999,0,200,76,AL,BOS,35
1992,WalkBob,36,2025000,3.2,132,48,60,10,10,6,405,567,7,185,75,NL,PIT,19
1992,WegmanBill,30,2375000,3.2,251,93,127,28,13,14,785,1079,0,200,77,AL,ML4,35
1992,WelchBob,36,3450000,3.27,114,45,47,13,11,7,371,513,0,190,75,AL,OAK,20
1992,WellsDavid,29,2063000,5.4,138,72,62,16,7,9,360,529,14,187,75,AL,TOR,14
1992,WhitehurstWally,28,235000,3.62,99,39,70,4,3,9,291,421,7,180,75,NL,NYN,11
1992,WickmanBob,23,109000,4.11,51,23,21,2,6,1,151,213,0,207,73,AL,NYA,8
1992,WittBobby,28,2383333,4.46,152,80,100,14,9,13,484,708,0,190,74,AL,TEX,25
1992,YoungAnthony,26,115000,4.17,134,56,64,8,2,14,363,517,26,200,74,NL,NYN,13
1992,YoungMatt,34,2266667,4.58,69,36,57,7,0,4,212,321,4,205,75,AL,BOS,8
1993,AbbottJim,26,2350000,4.37,221,104,95,22,11,14,642,906,0,200,75,AL,NYA,32
1993,AlvarezWilson,23,180000,2.95,168,68,155,14,15,8,623,877,0,175,73,AL,CHA,31
1993,AppierKevin,26,2000000,2.56,183,68,186,8,18,8,716,953,0,180,74,AL,KCA,34
1993,AquinoLuis,29,735000,3.42,115,42,67,6,6,8,332,471,5,155,72,NL,FLO,13
1993,ArmstrongJack,28,854545,4.49,210,98,118,29,9,17,589,879,2,220,77,NL,FLO,33
1993,ArochaRene,29,109000,3.78,197,79,96,20,11,8,564,774,0,180,72,NL,SLN,29
1993,AstacioPedro,25,136000,3.57,165,74,122,14,14,9,559,777,0,174,74,NL,LAN,31
1993,AverySteve,23,560000,2.94,216,73,125,14,18,6,670,891,0,180,76,NL,ATL,35
1993,AyalaBobby,24,112000,5.6,106,61,65,16,7,10,294,450,8,190,74,NL,CIN,9
1993,BanksWillie,24,126000,4.04,186,77,138,17,11,12,514,754,1,190,73,AL,MIN,30
1993,BarnesBrian,26,182500,4.41,105,49,60,9,2,6,300,442,8,170,69,NL,MON,8
1993,BautistaJose,29,155000,2.82,105,35,63,11,10,3,335,459,14,177,73,NL,CHN,7
1993,BelcherTim,32,3825000,4.47,134,68,101,11,9,6,411,590,0,210,75,NL,CIN,22
1993,BenesAndy,26,2050000,3.78,200,97,179,23,15,15,692,968,0,235,78,NL,SDN,34
1993,BereJason,22,109000,3.47,109,55,129,12,12,5,428,610,0,185,75,AL,CHA,24
1993,BergmanSean,23,109000,5.67,47,25,19,6,1,4,119,189,1,205,76,AL,DET,6
1993,BieleckiMike,34,500000,5.9,90,45,38,8,4,5,206,317,0,195,75,AL,CLE,13
1993,BlackBuddy,36,2250000,3.56,89,37,45,13,8,2,281,394,0,180,74,NL,SFN,16
1993,BlairWillie,28,172500,4.75,184,77,84,20,6,10,438,664,5,185,73,NL,COL,18
1993,BohanonBrian,25,130000,4.76,107,49,45,8,4,4,278,418,4,210,74,AL,TEX,8
1993,BoltonRod,25,100000,7.44,55,35,17,4,2,6,127,197,0,190,74,AL,CHA,8
1993,BoltonTom,31,475000,4.47,113,51,66,5,6,6,308,462,9,172,74,AL,DET,8
1993,BonesRicky,24,190000,4.86,222,110,63,28,11,11,611,883,1,200,70,AL,ML4,31
1993,BosioChris,30,2750000,3.45,138,63,119,14,9,9,493,678,2,220,75,AL,SEA,24
1993,BottenfieldKent,25,113500,4.12,93,38,33,11,2,5,249,373,2,225,75,NL,MON,11
1993,BowenRyan,25,132000,4.42,156,77,98,11,8,12,470,693,0,185,72,NL,FLO,27
1993,BrantleyJeff,30,1500000,4.28,112,54,76,19,5,6,341,496,9,180,71,NL,SFN,12
1993,BrocailDoug,26,109000,4.56,143,65,70,16,4,13,385,571,0,220,77,NL,SDN,24
1993,BrownKevin,28,2800000,3.59,228,93,142,14,15,12,699,1001,0,195,76,AL,TEX,34
1993,BrowningTom,33,2250000,4.74,159,60,53,15,7,7,342,505,0,190,73,NL,CIN,20
1993,BrowScott,24,109000,6.0,19,12,7,2,1,1,54,83,1,200,75,AL,TOR,3
1993,BrummettGreg,26,109000,4.7,53,24,20,9,2,3,138,196,0,185,72,NL,SFN,8
1993,BurbaDave,27,140000,4.25,95,45,88,14,10,3,286,408,9,220,76,NL,SFN,5
1993,BurkettJohn,29,1700000,3.65,224,94,145,18,22,7,695,942,0,175,74,NL,SFN,34
1993,BurnsTodd,30,575000,4.57,63,33,35,6,0,4,195,288,8,186,74,AL,TEX,5
1993,CandiottiTom,36,3650000,3.12,192,74,155,12,8,10,641,898,0,205,75,NL,LAN,32
