ERA,Hits,Earned Runs,Strike Outs,Home Runs,Wins,Losses,Outs Pitched,Batters Faced by Pitcher,Games Finished,Weight,Height,Games Started,salBin_low,salBin_mid,salBin_high,salBin_top
3.7,163,68,98,13,16,4,496,704,1,250,77,27,1,0,0,0
3.51,149,66,126,16,13,8,507,693,2,200,76,29,1,0,0,0
8.15,60,35,27,9,1,3,116,194,0,240,76,9,0,1,0,0
7.25,78,47,19,10,2,6,175,273,1,245,73,10,1,0,0,0
3.69,153,57,93,10,9,10,417,594,0,190,72,23,0,0,0,1
4.3,262,106,102,23,9,13,666,955,0,265,77,33,0,0,1,0
4.92,117,61,95,10,7,7,335,470,0,195,73,18,0,0,0,1
4.74,220,102,105,21,7,13,581,860,0,240,79,33,0,1,0,0
5.3,222,107,74,24,11,11,545,803,0,270,76,31,0,1,0,0
3.74,133,71,173,18,9,10,513,696,0,280,79,28,1,0,0,0
5.13,182,83,62,16,7,7,437,631,2,200,72,24,0,0,1,0
4.75,210,96,104,18,14,9,546,784,0,205,77,31,0,1,0,0
3.49,192,87,218,22,12,13,673,918,0,215,77,34,0,1,0,0
5.4,140,66,64,14,5,8,330,504,0,230,74,20,1,0,0,0
3.88,104,43,53,8,5,9,299,427,0,240,77,18,1,0,0,0
5.27,83,50,64,13,1,6,256,369,16,250,76,8,1,0,0,0
3.49,182,74,166,25,11,11,573,808,0,195,71,30,0,0,1,0
7.05,110,65,63,14,6,6,249,404,1,200,75,13,1,0,0,0
2.92,176,73,178,26,15,11,675,917,0,210,73,32,0,1,0,0
4.12,76,31,43,12,1,6,203,292,10,205,76,5,1,0,0,0
3.0,230,79,230,17,19,8,712,985,0,300,78,33,0,0,0,1
3.67,187,80,202,20,8,9,589,830,0,205,72,32,0,1,0,0
4.26,80,48,102,9,4,7,304,444,0,200,72,19,0,1,0,0
3.38,207,86,178,26,11,12,686,949,0,175,74,33,0,0,1,0
3.69,210,87,108,29,12,13,636,874,0,215,75,33,0,0,1,0
4.43,207,96,174,29,15,9,585,833,0,208,75,33,0,1,0,0
2.82,195,78,225,26,16,12,748,975,0,210,75,33,0,1,0,0
6.67,78,44,34,10,0,8,178,258,1,200,75,8,0,1,0,0
5.55,40,22,12,10,0,2,107,152,8,190,75,4,0,1,0,0
3.73,180,77,128,20,9,12,557,777,0,215,73,31,0,1,0,0
1.5,15,4,24,0,1,1,72,88,0,240,77,5,0,1,0,0
6.64,90,47,36,10,2,6,191,299,0,180,73,12,1,0,0,0
5.52,77,38,46,5,3,5,186,287,0,200,77,13,1,0,0,0
4.25,157,78,89,24,12,7,496,662,0,190,73,26,1,0,0,0
4.25,205,95,131,22,10,13,603,857,0,215,72,32,0,1,0,0
3.69,178,79,162,21,13,11,578,798,0,210,74,32,0,0,1,0
2.4,174,67,250,24,24,5,753,969,0,235,77,34,0,0,0,1
4.04,103,48,68,11,6,4,321,454,3,220,74,13,0,1,0,0
5.71,106,69,104,19,5,7,326,489,0,220,72,20,0,1,0,0
4.89,187,90,117,23,5,13,497,719,0,235,80,29,1,0,0,0
5.12,163,88,93,25,7,8,464,677,6,210,74,23,0,1,0,0
4.04,67,28,25,8,4,3,187,264,0,225,76,11,0,1,0,0
2.41,182,63,198,20,18,8,707,926,0,210,79,33,0,0,1,0
4.99,141,75,82,23,7,6,406,583,0,230,77,23,1,0,0,0
4.66,208,95,104,16,12,9,550,809,0,210,75,33,0,0,1,0
2.94,191,73,206,16,16,7,670,915,0,210,73,34,0,0,1,0
3.69,214,87,134,23,13,10,637,903,0,205,72,33,0,0,1,0
4.84,118,57,76,10,6,6,318,463,2,175,71,18,1,0,0,0
1.88,12,5,22,3,1,0,72,95,0,255,82,4,0,1,0,0
4.82,154,78,101,19,9,7,437,634,0,275,76,24,0,0,0,1
3.18,154,57,124,12,8,11,484,662,0,225,74,26,1,0,0,0
5.87,51,35,32,10,3,4,161,225,3,205,74,9,0,0,0,1
5.09,57,26,38,6,0,6,138,208,8,235,74,6,1,0,0,0
4.85,216,101,79,29,9,14,562,807,0,205,72,31,1,0,0,0
2.57,29,10,25,1,4,2,105,137,0,230,76,6,0,1,0,0
6.2,122,79,109,16,3,9,344,496,1,230,76,18,1,0,0,0
3.74,209,84,129,26,12,10,606,835,0,185,75,32,0,0,1,0
3.68,206,85,168,26,13,10,624,874,0,223,76,33,0,1,0,0
6.22,60,41,38,9,5,6,178,277,2,215,76,10,0,1,0,0
4.73,89,51,80,10,2,8,291,411,3,200,74,15,1,0,0,0
4.82,53,25,34,5,1,3,140,220,7,210,73,5,0,1,0,0
2.0,49,18,68,6,5,5,243,319,0,220,74,13,1,0,0,0
4.43,168,75,67,23,11,11,457,638,0,255,79,26,1,0,0,0
5.23,131,74,94,16,5,11,382,547,0,230,77,21,0,0,0,1
5.01,129,70,118,14,7,14,377,557,0,195,73,24,0,1,0,0
3.55,148,59,128,11,10,9,449,634,0,240,73,25,0,0,1,0
7.39,143,81,42,23,4,9,296,456,0,240,76,19,0,1,0,0
4.59,141,68,115,22,8,9,400,560,1,225,75,20,0,0,0,1
5.07,61,34,53,6,5,3,181,270,0,200,73,11,1,0,0,0
4.56,187,96,129,25,11,8,568,802,0,190,75,29,0,1,0,0
3.74,197,84,125,26,13,13,607,828,0,240,74,31,0,0,1,0
3.37,183,78,191,23,16,11,625,849,0,257,76,32,0,1,0,0
3.51,189,79,180,18,16,10,607,851,0,230,76,31,0,0,0,1
3.78,184,84,156,16,13,12,600,839,0,223,76,32,0,1,0,0
2.79,177,68,193,21,16,5,658,876,0,230,75,32,0,0,0,1
3.72,188,82,162,25,12,12,595,817,0,225,74,33,0,1,0,0
3.71,16,7,12,2,0,2,51,72,0,230,78,3,0,0,1,0
4.27,42,22,52,5,3,4,139,196,5,235,78,5,1,0,0,0
4.43,80,34,45,10,3,5,207,314,0,215,75,14,1,0,0,0
5.43,74,39,41,9,5,6,194,294,3,200,71,12,1,0,0,0
5.07,215,108,140,33,11,14,575,827,0,215,74,34,0,1,0,0
4.02,186,86,154,29,12,11,578,818,0,200,72,32,0,1,0,0
3.69,92,37,80,13,5,3,271,375,7,240,75,11,1,0,0,0
3.43,161,58,91,17,10,9,457,636,0,285,71,24,0,1,0,0
4.21,176,80,89,20,12,11,513,728,0,200,75,28,0,1,0,0
2.78,205,67,170,15,19,9,651,888,0,229,71,33,0,0,1,0
5.7,57,34,30,7,3,4,161,238,0,210,73,9,0,1,0,0
3.9,156,83,221,14,16,9,574,816,0,220,77,29,0,0,1,0
9.28,17,11,6,5,0,2,32,53,0,215,73,3,0,0,0,1
4.37,89,45,76,8,4,9,278,401,0,220,76,17,1,0,0,0
2.25,81,26,83,9,5,5,312,417,0,215,74,16,0,0,0,1
3.4,149,62,105,15,10,8,493,686,1,210,77,27,1,0,0,0
2.73,192,71,230,24,20,6,701,927,1,215,75,33,0,1,0,0
4.86,162,87,167,24,11,10,483,709,0,240,74,29,1,0,0,0
4.67,67,37,47,10,4,7,214,317,0,205,74,13,1,0,0,0
5.12,126,62,69,10,4,12,327,472,8,200,72,11,0,1,0,0
3.9,26,12,28,2,2,2,83,121,0,205,75,6,1,0,0,0
3.64,129,56,143,18,5,7,415,562,0,180,72,23,1,0,0,0
5.09,139,70,96,14,6,11,371,536,5,225,78,21,0,0,1,0
3.16,28,15,37,5,3,1,128,175,0,235,75,7,0,1,0,0
3.45,156,62,137,15,10,10,485,673,0,210,80,26,0,1,0,0
4.29,166,80,144,22,12,11,504,724,0,245,76,29,0,0,1,0
3.66,185,83,204,26,16,9,612,860,0,205,74,33,0,0,1,0
3.92,136,53,98,7,7,7,365,515,0,215,74,20,0,1,0,0
3.91,90,45,96,15,5,7,311,424,0,220,76,18,0,0,1,0
4.1,108,50,97,12,6,7,329,463,0,205,73,17,0,1,0,0
6.43,26,15,10,4,0,4,63,98,1,215,75,4,1,0,0,0
5.96,95,60,47,15,5,8,272,395,1,215,75,17,1,0,0,0
2.89,149,64,207,9,21,8,598,822,0,205,72,32,0,1,0,0
3.44,120,47,122,7,9,3,369,504,0,200,74,21,0,0,0,1
6.35,122,64,45,21,3,9,272,422,0,205,73,15,0,0,1,0
4.49,155,78,132,18,11,8,469,646,0,225,78,25,0,0,0,1
3.05,190,73,216,24,17,6,646,867,0,205,76,31,0,0,0,1
3.43,104,45,113,9,8,6,354,493,0,225,78,20,0,1,0,0
4.48,183,87,161,27,13,10,524,761,0,220,78,31,0,1,0,0
4.83,112,56,98,17,7,9,313,457,0,205,77,18,0,1,0,0
3.61,167,72,131,14,10,10,539,786,0,260,79,31,0,1,0,0
4.33,190,85,142,28,12,13,530,747,0,215,77,30,0,0,0,1
3.76,185,81,140,13,11,11,581,827,0,205,74,32,1,0,0,0
3.29,210,78,133,22,18,11,640,876,0,240,76,32,0,1,0,0
3.1,163,61,124,25,10,11,531,741,0,190,73,31,1,0,0,0
5.59,106,53,50,17,1,8,256,381,0,235,72,16,1,0,0,0
3.06,209,79,223,14,13,9,696,939,0,220,75,33,0,0,0,1
5.73,202,118,144,27,8,16,556,800,0,225,77,32,0,1,0,0
4.67,162,91,145,32,12,7,526,730,1,223,74,27,0,1,0,0
7.35,62,37,37,9,3,2,136,202,0,215,75,9,0,1,0,0
3.62,168,72,102,12,16,7,537,749,0,175,73,28,0,0,1,0
3.38,30,10,19,5,3,1,80,114,0,210,73,4,1,0,0,0
4.19,196,89,165,35,16,13,574,815,0,240,77,32,0,1,0,0
6.44,113,73,85,23,5,5,306,462,6,215,75,16,0,1,0,0
5.45,161,81,77,32,7,8,401,573,5,250,75,20,1,0,0,0
3.16,117,44,101,17,9,5,376,519,6,210,75,16,0,1,0,0
4.03,173,85,168,23,10,11,569,790,0,215,74,31,0,0,0,1
5.4,190,106,143,25,9,17,530,805,0,221,77,31,0,1,0,0
3.81,180,81,165,14,8,14,574,798,0,250,79,31,0,0,0,1
6.89,72,37,19,8,3,4,145,227,1,200,73,10,0,0,1,0
3.97,89,40,66,8,5,4,272,372,0,185,75,15,0,1,0,0
3.9,154,69,116,20,11,12,478,674,2,220,75,25,0,1,0,0
4.02,216,93,187,28,15,12,625,899,0,210,72,33,0,1,0,0
2.53,170,64,229,16,14,9,683,901,0,225,76,33,0,0,1,0
3.32,205,81,167,25,16,11,659,891,0,205,73,33,0,0,0,1
3.48,179,81,185,25,14,4,628,858,0,245,78,33,0,1,0,0
4.58,201,91,116,26,8,9,537,757,0,165,70,30,0,1,0,0
3.16,207,74,207,26,6,9,633,847,0,205,75,30,0,0,0,1
4.82,216,110,166,25,9,14,616,876,0,249,76,33,0,0,1,0
3.43,99,40,93,16,6,6,315,427,0,240,76,16,0,1,0,0
3.14,36,17,31,3,5,1,146,202,0,195,72,8,0,0,0,1
5.18,183,107,190,23,10,15,558,825,0,170,71,33,0,0,0,1
5.31,89,59,109,12,3,10,300,440,2,220,75,17,0,0,1,0
2.86,192,67,143,19,16,3,633,864,0,215,74,33,0,0,0,1
5.52,156,73,41,8,8,10,357,542,0,230,78,21,0,0,0,1
2.61,28,9,23,1,3,1,93,130,0,210,76,5,1,0,0,0
3.78,168,74,180,16,18,7,528,744,2,270,77,29,1,0,0,0
3.74,115,50,81,12,9,6,361,503,0,245,74,20,0,1,0,0
3.7,116,51,109,16,7,4,372,527,0,195,72,21,0,0,1,0
4.93,212,113,159,18,11,15,619,906,0,260,78,34,0,1,0,0
8.28,58,42,41,11,1,7,137,215,0,205,72,11,0,0,0,1
4.87,112,53,81,15,6,10,294,441,2,190,77,16,0,1,0,0
3.24,115,40,73,10,8,6,333,469,0,225,80,18,0,1,0,0
4.21,147,80,151,21,12,8,513,713,0,205,77,29,0,1,0,0
1.57,103,24,120,6,10,1,414,520,7,190,70,12,1,0,0,0
4.23,176,78,104,15,8,10,498,709,0,245,75,25,1,0,0,0
3.33,193,72,144,14,16,11,584,807,0,220,74,29,1,0,0,0
4.25,168,76,107,13,6,12,483,689,0,230,76,28,0,1,0,0
3.74,207,79,137,24,13,10,570,791,0,215,72,31,1,0,0,0
4.12,151,82,145,26,11,10,538,728,0,210,76,30,1,0,0,0
3.81,158,75,175,18,11,11,532,759,0,210,75,31,0,1,0,0
3.77,64,32,76,11,3,4,229,325,5,210,73,9,0,1,0,0
2.96,98,41,108,12,10,7,374,504,0,207,75,21,0,1,0,0
4.65,62,26,25,5,2,6,151,223,0,215,77,9,0,1,0,0
5.7,75,34,36,11,2,5,161,254,0,170,72,10,0,1,0,0
5.28,72,34,54,7,2,3,174,257,0,250,76,11,1,0,0,0
3.08,30,13,34,2,2,3,114,156,0,285,81,8,0,1,0,0
3.4,174,72,155,22,13,9,571,788,0,215,75,30,0,1,0,0
5.82,107,69,68,21,2,12,320,453,4,220,76,18,1,0,0,0
4.48,214,95,125,18,12,13,573,832,0,235,74,31,0,0,1,0
4.65,165,87,165,23,7,13,505,733,0,215,72,29,0,1,0,0
5.02,194,95,153,28,12,8,511,748,0,250,77,28,0,1,0,0
8.19,47,37,40,7,1,3,122,185,3,205,73,7,1,0,0,0
1.67,31,7,39,3,3,1,113,156,0,270,75,7,0,1,0,0
6.0,80,42,33,9,2,5,189,268,0,265,77,11,0,0,1,0
3.37,191,82,194,27,11,12,657,882,0,195,73,32,0,0,0,1
2.29,24,5,13,0,0,0,59,85,0,240,79,3,0,0,1,0
4.59,226,90,107,16,10,12,529,783,0,205,77,31,0,1,0,0
2.56,173,60,205,16,20,5,633,836,0,215,77,31,0,1,0,0
3.99,228,97,107,31,14,14,656,910,0,240,77,33,0,1,0,0
3.79,134,55,89,13,7,9,392,558,0,195,71,21,0,0,0,1
5.77,198,116,124,21,9,14,543,829,0,210,73,32,0,0,1,0
3.38,184,75,197,22,15,6,600,833,0,300,78,28,0,0,0,1
3.05,167,65,192,19,17,8,576,772,0,183,78,29,0,1,0,0
3.81,157,74,180,20,9,13,524,723,0,233,76,28,0,1,0,0
3.94,119,53,110,12,5,7,363,504,0,205,72,19,0,0,1,0
7.76,65,46,36,8,1,6,160,270,0,200,72,12,0,0,1,0
5.16,165,102,133,39,9,13,534,764,0,175,74,30,0,0,0,1
4.85,117,63,111,17,6,9,351,499,0,210,72,21,0,0,0,1
3.33,54,26,79,10,4,1,211,306,19,215,72,4,1,0,0,0
4.22,146,61,89,17,6,10,390,561,0,215,75,21,0,0,1,0
3.74,179,78,231,23,16,7,563,787,0,208,75,32,0,1,0,0
3.52,208,89,223,25,15,10,683,944,0,210,75,33,0,0,1,0
3.16,136,56,197,15,15,6,478,653,0,240,77,28,0,1,0,0
5.03,106,54,62,15,3,6,290,413,9,215,76,5,1,0,0,0
4.99,68,34,35,11,1,4,184,263,3,160,72,5,1,0,0,0
6.36,126,73,56,18,5,8,310,452,0,190,73,16,1,0,0,0
3.85,201,93,141,35,14,11,652,887,0,215,72,33,0,1,0,0
2.64,192,70,239,19,17,8,715,956,0,235,77,33,0,0,0,1
4.16,113,58,122,23,7,7,376,521,9,220,74,16,0,1,0,0
3.37,171,71,158,17,14,9,569,788,0,215,76,31,0,1,0,0
4.14,160,84,174,14,11,11,548,802,0,220,72,32,0,1,0,0
6.31,137,78,61,16,3,12,334,507,0,235,80,21,0,1,0,0
3.94,196,87,184,15,14,13,596,831,0,230,79,32,0,0,1,0
6.68,50,24,15,5,2,3,97,158,0,225,76,5,0,1,0,0
2.81,147,59,142,20,20,5,566,739,0,210,79,30,0,0,0,1
6.62,24,13,13,5,0,3,53,79,0,195,76,3,1,0,0,0
3.97,191,77,106,12,13,11,524,751,0,210,75,28,0,0,1,0
4.58,139,70,98,17,6,8,413,572,7,260,75,15,0,1,0,0
3.83,181,86,173,19,13,10,607,865,0,210,73,34,0,0,0,1
5.69,179,90,96,21,3,10,427,633,0,205,72,24,0,0,1,0
4.2,154,62,107,12,6,9,399,590,0,240,74,23,1,0,0,0
4.49,123,66,95,9,7,10,397,591,5,275,76,20,0,0,0,1
2.94,186,64,153,18,12,8,587,805,0,225,74,32,0,1,0,0
4.15,186,85,114,20,15,8,553,799,0,205,74,32,0,0,0,1
4.86,42,20,24,8,4,1,111,169,3,205,74,6,0,1,0,0
3.59,90,41,57,2,5,6,308,418,0,205,72,17,0,1,0,0
6.04,51,30,46,5,1,4,134,200,4,230,76,5,0,0,1,0
7.23,25,19,23,2,1,2,71,111,0,230,76,5,0,1,0,0
3.79,199,85,124,32,14,12,606,823,0,185,75,32,0,0,0,1
5.68,170,81,73,24,4,11,385,586,8,195,70,20,1,0,0,0
3.49,181,81,199,20,11,12,627,849,0,223,76,32,0,0,1,0
3.6,9,6,6,3,0,0,45,57,0,215,76,3,0,0,1,0
4.5,27,15,23,5,2,1,90,120,0,220,74,5,0,1,0,0
5.19,50,25,41,8,0,5,130,195,0,230,77,8,0,0,0,1
6.04,180,89,108,29,2,14,398,611,7,225,75,20,0,0,1,0
1.74,75,21,96,4,12,1,325,416,0,190,75,16,0,0,1,0
4.15,223,94,139,24,12,10,611,876,0,240,74,33,0,0,0,1
2.77,146,62,199,15,13,9,604,803,0,257,76,31,0,1,0,0
3.3,165,70,209,11,10,11,573,801,0,230,76,30,0,0,0,1
3.99,143,65,102,13,8,10,440,636,1,223,76,25,0,0,1,0
4.0,158,82,158,23,8,10,553,760,0,230,75,30,0,0,0,1
4.26,125,50,81,11,4,7,317,457,0,225,74,20,0,0,1,0
4.89,164,82,113,24,6,13,453,643,3,270,76,24,0,1,0,0
6.75,64,35,30,4,1,4,140,218,5,224,76,7,1,0,0,0
3.09,151,60,128,12,10,9,525,707,2,235,78,26,0,1,0,0
3.47,188,76,126,11,14,10,592,816,0,215,75,31,0,1,0,0
3.27,107,44,78,13,9,4,363,498,3,215,74,15,0,1,0,0
4.07,142,62,104,17,7,7,411,572,0,200,72,23,0,1,0,0
2.76,120,44,134,13,11,3,430,578,0,205,75,22,0,1,0,0
2.65,193,56,117,14,18,6,571,769,0,285,71,30,0,1,0,0
3.41,189,79,178,19,14,8,625,860,0,220,76,32,1,0,0,0
4.18,218,86,101,24,9,13,556,792,0,200,75,31,0,1,0,0
2.82,46,19,51,7,5,2,182,242,0,229,71,11,0,0,1,0
4.75,151,73,89,28,4,14,415,583,0,210,73,22,0,0,0,1
2.83,145,66,277,26,13,9,629,841,0,220,77,32,0,0,1,0
5.32,169,80,114,15,8,11,406,618,2,225,77,24,0,1,0,0
3.49,170,65,112,11,16,6,503,714,0,215,73,30,0,0,0,1
4.26,116,55,79,24,5,7,349,473,0,220,76,19,1,0,0,0
4.57,170,87,157,26,8,9,514,754,1,215,74,29,0,0,0,1
4.04,92,32,39,5,2,7,214,316,0,210,77,13,0,1,0,0
5.43,163,79,52,21,6,13,393,576,0,205,75,24,0,1,0,0
4.21,207,105,177,35,14,13,674,943,0,215,75,34,0,0,1,0
4.32,161,78,139,13,11,6,487,705,0,240,74,27,0,1,0,0
1.85,19,5,22,0,2,0,73,104,0,205,75,5,0,1,0,0
3.39,100,40,78,7,4,6,319,451,0,217,74,18,0,1,0,0
3.87,109,55,118,19,7,4,384,512,0,180,72,21,0,1,0,0
3.46,79,35,67,10,7,6,273,376,0,225,78,15,0,0,1,0
7.25,28,18,15,8,1,4,67,103,4,211,74,3,1,0,0,0
3.86,69,25,45,7,4,4,175,258,0,225,75,10,1,0,0,0
3.67,229,85,159,14,14,9,626,881,0,210,80,32,0,1,0,0
5.18,27,14,25,4,0,4,73,110,0,245,76,5,0,0,1,0
6.27,89,49,63,12,3,5,211,324,4,220,77,12,0,1,0,0
4.18,180,84,144,18,12,10,542,773,0,205,74,31,0,0,1,0
3.58,57,22,43,6,5,2,166,234,0,215,74,9,0,0,1,0
5.82,85,44,32,9,4,6,204,303,0,210,78,12,0,1,0,0
3.17,61,25,62,8,6,1,213,293,0,220,76,11,0,0,0,1
3.06,81,33,88,6,5,2,291,406,4,190,70,12,0,1,0,0
3.62,208,80,142,24,12,11,597,841,0,205,73,32,0,1,0,0
3.35,65,30,53,6,3,0,242,333,6,215,75,8,0,1,0,0
3.36,169,73,192,17,11,8,587,819,0,205,72,32,0,0,1,0
3.78,157,72,120,24,11,8,514,712,1,180,73,28,0,1,0,0
3.9,77,37,83,11,3,6,256,356,4,218,75,10,0,1,0,0
2.63,152,52,148,13,15,4,533,717,0,200,74,28,0,0,0,1
3.83,171,85,171,36,14,10,600,823,0,230,77,32,1,0,0,0
4.04,236,95,111,30,15,12,635,905,0,205,73,33,0,0,1,0
6.82,55,47,51,12,4,5,186,282,0,225,78,13,0,0,0,1
3.6,205,88,202,21,8,14,660,905,0,205,76,33,0,0,0,1
4.97,155,77,96,22,7,8,418,611,1,225,78,23,0,0,1,0
5.42,83,44,56,10,4,3,219,327,1,220,78,13,0,1,0,0
4.56,91,47,77,10,5,7,278,415,0,205,77,18,0,1,0,0
4.67,179,88,151,28,10,14,509,717,1,215,77,30,0,0,0,1
5.86,174,100,89,20,6,17,461,707,8,205,74,22,0,1,0,0
2.27,135,45,191,7,9,5,535,690,0,220,76,26,1,0,0,0
4.34,132,63,99,20,4,8,392,556,1,205,76,23,0,1,0,0
5.17,185,100,135,24,12,10,522,737,1,190,73,31,0,1,0,0
6.85,67,36,34,10,1,3,142,224,1,235,72,8,1,0,0,0
3.04,185,69,216,15,12,10,613,823,0,220,75,31,0,0,0,1
3.42,210,81,189,20,10,9,639,894,0,223,74,33,0,1,0,0
3.97,120,58,95,10,8,7,394,534,0,175,73,21,0,0,1,0
5.19,170,84,121,24,4,14,437,642,0,240,77,29,0,0,1,0
7.9,75,48,36,9,0,8,164,259,2,215,75,7,1,0,0,0
2.66,179,65,185,25,14,6,659,866,0,210,75,33,0,0,1,0
4.98,197,97,135,16,8,18,526,777,0,215,74,31,0,0,0,1
3.3,163,67,194,16,13,9,548,777,0,221,77,32,0,0,1,0
6.2,105,56,83,15,2,8,244,384,0,250,79,16,0,0,0,1
2.69,124,37,79,10,10,5,372,532,8,174,73,15,1,0,0,0
4.7,207,95,110,18,10,13,546,800,0,220,75,30,0,1,0,0
5.23,128,72,108,18,3,8,372,549,0,210,72,21,0,1,0,0
1.83,164,48,232,11,16,9,708,908,0,225,76,33,0,0,0,1
3.31,191,74,150,20,11,13,604,824,0,205,73,32,0,0,0,1
3.52,179,74,161,26,10,13,568,778,0,235,78,29,0,0,0,1
5.33,86,44,38,6,3,6,223,332,0,235,76,14,0,1,0,0
3.16,197,74,187,14,14,7,632,881,0,245,78,32,0,1,0,0
3.37,193,72,122,21,14,7,577,801,0,165,70,31,0,1,0,0
5.18,63,28,31,6,1,5,146,222,0,195,74,7,1,0,0,0
2.87,193,71,222,22,14,8,668,876,0,205,75,31,0,0,0,1
3.75,209,89,177,19,15,8,640,903,0,249,76,33,0,0,0,1
5.09,27,13,18,4,0,2,69,109,0,195,72,5,0,0,0,1
4.37,184,96,193,21,10,14,593,841,0,170,71,32,0,0,0,1
5.46,35,19,21,4,1,3,94,137,2,240,76,5,0,1,0,0
3.02,134,54,163,9,16,8,483,666,0,220,75,26,0,1,0,0
3.52,146,65,125,11,10,7,499,711,0,200,72,30,1,0,0,0
3.35,196,74,125,26,11,10,596,806,0,215,74,32,0,0,0,1
3.97,189,89,198,14,15,10,605,856,0,270,77,33,0,1,0,0
4.41,169,75,105,17,10,11,459,670,0,245,74,26,0,0,1,0
5.29,85,46,60,7,1,10,235,334,2,195,72,12,0,1,0,0
4.05,111,53,72,18,9,5,353,518,0,220,73,20,0,1,0,0
3.45,156,74,195,13,14,10,579,803,2,260,78,29,0,0,1,0
6.3,114,63,70,16,5,8,270,402,3,225,77,14,1,0,0,0
3.75,134,56,101,13,9,9,403,579,0,240,78,24,1,0,0,0
4.53,161,68,76,13,5,11,405,577,0,225,80,22,0,0,1,0
5.76,29,19,25,1,2,2,89,138,0,205,77,6,0,1,0,0
3.11,194,68,157,18,15,12,591,820,1,190,70,31,0,1,0,0
2.3,28,7,27,2,1,2,82,112,0,205,72,5,1,0,0,0
5.36,106,56,54,10,2,6,282,419,4,245,75,15,0,1,0,0
3.55,201,80,147,21,10,10,608,847,0,220,74,33,0,1,0,0
3.06,152,59,169,20,15,9,520,722,0,225,75,31,1,0,0,0
4.14,160,72,126,25,12,9,469,667,0,215,72,26,1,0,0,0
3.21,177,73,181,22,13,9,614,820,0,210,76,32,0,1,0,0
3.29,119,55,143,14,17,4,451,642,0,210,75,27,0,1,0,0
5.63,63,34,42,12,2,3,163,242,0,207,75,10,0,0,1,0
3.26,113,42,85,6,7,4,348,493,0,215,77,20,0,1,0,0
8.02,29,19,12,10,0,3,64,97,1,240,76,3,0,0,1,0
5.14,168,90,119,17,9,9,473,703,0,250,76,31,1,0,0,0
3.71,158,59,105,10,8,8,429,621,0,215,75,24,0,1,0,0
3.85,112,48,90,11,5,8,337,468,0,235,74,18,0,0,0,1
3.93,135,55,90,11,6,9,378,541,0,215,72,21,0,1,0,0
3.1,135,48,116,9,9,6,418,586,2,250,77,20,0,1,0,0
3.11,87,36,72,11,7,4,313,428,0,200,76,18,0,1,0,0
3.97,178,87,134,25,12,8,591,818,0,195,73,32,1,0,0,0
5.18,78,48,77,15,5,6,250,365,1,207,73,14,1,0,0,0
4.28,74,38,76,14,8,4,240,324,0,195,73,13,0,0,0,1
5.19,184,88,101,13,5,13,458,680,0,240,79,29,0,1,0,0
4.37,187,89,129,19,11,15,550,802,0,255,73,32,1,0,0,0
3.62,129,50,84,15,10,6,373,529,0,200,72,20,1,0,0,0
3.74,198,77,128,17,11,11,556,784,0,235,77,30,0,0,0,1
4.98,88,48,79,8,6,5,260,376,3,198,74,12,0,1,0,0
4.32,185,85,142,18,13,8,531,736,1,205,77,29,0,0,1,0
3.33,178,69,151,16,10,8,560,740,0,215,77,27,0,0,1,0
3.51,188,78,164,23,9,7,600,832,0,220,73,33,0,1,0,0
7.01,65,41,24,13,2,5,158,239,1,240,77,11,0,0,1,0
4.16,151,67,101,12,7,8,435,620,6,210,74,17,1,0,0,0
3.59,58,25,46,10,6,4,188,260,0,195,71,12,0,0,0,1
4.77,152,73,96,21,5,9,413,598,5,200,75,20,0,1,0,0
3.17,100,44,119,8,3,8,375,504,8,254,77,16,0,1,0,0
3.0,182,64,154,15,14,8,576,783,0,255,75,30,0,1,0,0
4.78,224,112,175,28,14,13,633,908,0,300,78,32,0,0,0,1
3.07,184,73,226,23,11,14,643,866,0,183,78,30,0,1,0,0
4.34,210,103,214,25,8,13,641,914,0,233,76,33,0,1,0,0
2.57,156,52,202,9,14,8,546,746,0,205,72,29,0,0,1,0
11.85,25,18,15,7,0,3,41,75,0,200,72,4,0,1,0,0
3.24,190,76,161,26,9,10,633,859,0,175,74,32,0,0,0,1
3.56,137,59,137,17,4,9,447,656,4,215,72,23,0,1,0,0
5.26,232,107,107,25,11,16,549,820,0,215,75,32,0,0,1,0
2.9,152,69,240,18,21,3,643,836,0,208,75,32,0,0,1,0
3.15,215,80,196,20,13,9,686,946,0,210,75,34,0,0,0,1
3.96,132,67,124,16,10,8,457,640,0,220,74,27,1,0,0,0
3.0,136,61,191,16,8,9,549,731,0,240,77,30,0,1,0,0
3.93,219,89,131,18,11,13,611,857,0,220,74,33,0,1,0,0
3.2,173,66,170,22,14,8,557,774,0,205,74,30,1,0,0,0
3.71,184,85,179,33,16,7,619,845,0,200,77,33,0,1,0,0
3.74,116,49,77,11,3,8,354,514,0,215,77,20,0,1,0,0
4.02,162,67,109,17,9,8,450,644,0,215,72,24,0,0,1,0
3.46,212,84,217,19,13,12,655,925,0,235,77,34,0,0,0,1
4.06,117,58,103,14,7,8,386,524,5,220,74,15,0,0,1,0
5.73,124,66,67,15,4,6,311,467,0,215,76,19,0,0,1,0
6.01,168,95,116,14,9,10,427,659,0,220,72,27,0,0,1,0
2.94,223,79,219,15,19,9,725,956,0,230,79,34,0,0,0,1
3.27,139,56,117,17,11,8,463,634,0,210,79,24,0,0,0,1
